full_address,street_number,street_name,street_type,city,zipcode,longitude,latitude,address_normalized
,,,,Berkeley,94702,-13613291.9618,4562053.696900003,
,,,,Berkeley,94703,-13612123.1042,4560104.427599996,
,,,,Berkeley,94709,-13611333.7084,4562783.496100001,
,,,,Berkeley,94704,-13610711.0214,4560392.411700003,
,,,,Berkeley,94707,-13611874.559999999,4563430.059299998,
,,,,Berkeley,94704,-13610970.5059,4560770.696199998,
,,,,Berkeley,94709,-13609748.626600001,4562408.2707,
,,,,Berkeley,94703,-13611411.542399999,4559288.694200002,
,,,,Berkeley,94703,-13611722.5593,4562680.629299998,
,,,,Berkeley,94708,-13609679.523400001,4565118.0261999965,
,,,,Berkeley,94705,-13608956.204599999,4558701.0229,
,,,,Berkeley,94708,-13609061.479,4563182.3923999965,
,,,,Berkeley,94708,-13610525.2652,4562956.303400002,
,,,,Berkeley,94703,-13611848.0119,4560007.466799997,
,,,,Berkeley,94702,-13613360.6325,4560933.572899997,
,,,,Berkeley,94703,-13611782.193599999,4559892.553199999,
,,,,Berkeley,94704,-13609266.8839,4560242.563600004,
,,,,Berkeley,94704,-13610251.8492,4560603.1712,
,,,,Berkeley,94702,-13612989.3578,4559202.356399998,
,,,,Berkeley,94704,-13610530.094700001,4560041.549099997,
,,,,Berkeley,94708,-13610209.4377,4563756.388700001,
,,,,Berkeley,94704,-13609404.0508,4560121.706699997,
,,,,Berkeley,94703,-13612109.2933,4561269.527900003,
,,,,Berkeley,94702,-13612838.1471,4562435.746600002,
,,,,Berkeley,94709,-13610830.8864,4562920.792800002,
,,,,Berkeley,94702,-13613325.3278,4560779.7289,
,,,,Berkeley,94708,-13610734.1507,4564693.014799997,
,,,,Berkeley,94703,-13611597.8627,4562022.220700003,
,,,,Berkeley,94704,-13610806.2158,4561414.281999998,
,,,,Berkeley,94709,-13610586.4503,4563009.8445999995,
,,,,Berkeley,94709,-13610372.1383,4562088.219899997,
,,,,Berkeley,94704,-13609225.4627,4560570.493299998,
,,,,Berkeley,94703,-13611819.7732,4561318.657700002,
,,,,Berkeley,94707,-13610842.0767,4564183.696000002,
,,,,Berkeley,94703,-13611507.138799999,4561364.207699999,
,,,,Berkeley,94705,-13608625.3231,4559141.883699998,
,,,,Berkeley,94704,-13610619.982900001,4560684.600199997,
,,,,Berkeley,94703,-13611872.767,4560174.657300003,
,,,,Berkeley,94705,-13607696.9429,4558804.588600002,
,,,,Berkeley,94708,-13609681.8473,4563230.458899997,
,,,,Berkeley,94710,-13614290.8989,4560628.8169,
,,,,Berkeley,94708,-13609268.088,4563682.211000003,
,,,,Berkeley,94709,-13610018.502799999,4562121.017099999,
,,,,Berkeley,94704,-13610826.92,4560672.754100002,
,,,,Berkeley,94704,-13610952.3492,4560360.680699997,
,,,,Berkeley,94705,-13610548.558600001,4558776.606200002,
,,,,Berkeley,94709,-13610863.8306,4561787.3336,
,,,,Berkeley,94704,-13610357.943,4560753.310500003,
,,,,Berkeley,94703,-13611109.4368,4557777.2820999995,
,,,,Berkeley,94704,-13609919.9324,4560387.977899998,
,,,,Berkeley,94702,-13612932.930300001,4559322.9252,
,,,,Berkeley,94708,-13610113.219999999,4564649.245899998,
,,,,Berkeley,94704,-13609879.6648,4559944.737000003,
,,,,Berkeley,94704,-13611409.0546,4561334.8495000005,
,,,,Berkeley,94704,-13609436.6191,4560192.768200003,
,,,,Berkeley,94704,-13609812.0262,4560538.344499998,
,,,,Berkeley,94703,-13611363.532,4557863.429700002,
,,,,Berkeley,94708,-13609019.656100001,4563009.086300001,
,,,,Berkeley,94704,-13610655.031399999,4560946.528999999,
,,,,Berkeley,94709,-13610930.732099999,4561578.198600002,
,,,,Berkeley,94703,-13611274.421500001,4557990.2958,
,,,,Berkeley,94704,-13610954.770100001,4560538.808899999,
,,,,Berkeley,94703,-13611541.3422,4557722.878300004,
,,,,Berkeley,94704,-13611067.6736,4561297.192699999,
,,,,Berkeley,94702,-13612821.7073,4558513.215999998,
,,,,Berkeley,94702,-13612340.3184,4561339.007700004,
,,,,Berkeley,94703,-13611881.8707,4560906.051600002,
,,,,Berkeley,94702,-13612343.4564,4558727.840099998,
,,,,Berkeley,94709,-13610862.7717,4561945.222099997,
,,,,Berkeley,94702,-13613181.7889,4561070.523000002,
,,,,Berkeley,94709,-13611060.279,4561892.747299999,
,,,,Berkeley,94703,-13612092.7116,4561778.892800003,
,,,,Berkeley,94708,-13609583.508000001,4562577.347999997,
,,,,Berkeley,94710,-13614632.2194,4562408.054399997,
,,,,Berkeley,94705,-13609805.3187,4558616.120899998,
,,,,Berkeley,94709,-13611312.280299999,4561774.954000004,
,,,,Berkeley,94702,-13613062.2592,4559683.721299998,
,,,,Berkeley,94709,-13610407.386,4561825.688100003,
,,,,Berkeley,94703,-13611510.6151,4561022.774300002,
,,,,Berkeley,94703,-13612083.6015,4561098.987499997,
,,,,Berkeley,94703,-13612045.0368,4561146.796700001,
,,,,Berkeley,94707,-13612022.7861,4563366.6765,
,,,,Berkeley,94702,-13612537.932799999,4560471.495099999,
,,,,Berkeley,94709,-13611174.452399999,4562941.576300003,
,,,,Berkeley,94702,-13612038.2714,4558883.112300001,
,,,,Berkeley,94702,-13613534.5899,4561625.079700001,
,,,,Berkeley,94703,-13611733.0615,4560027.003300004,
,,,,Berkeley,94703,-13611747.059500001,4561915.0198,
,,,,Berkeley,94704,-13609127.616700001,4560163.4868,
,,,,Berkeley,94704,-13608731.4833,4560546.5842999965,
,,,,Berkeley,94705,-13610180.669,4559504.551399998,
,,,,Berkeley,94702,-13613092.7853,4560391.344300002,
,,,,Berkeley,94704,-13611274.3437,4559789.469899997,
,,,,Berkeley,94708,-13609193.5053,4563349.273100004,
,,,,Berkeley,94704,-13609794.857,4560840.121799998,
,,,,Berkeley,94704,-13611053.3872,4560395.591700003,
,,,,Berkeley,94702,-13612822.9519,4562510.054700002,
,,,,Berkeley,94703,-13612163.5949,4562460.9925,
,,,,Berkeley,94704,-13610722.6998,4561041.256300002,
,,,,Berkeley,94705,-13610075.3236,4558889.639899999,
,,,,Berkeley,94702,-13613440.9496,4561381.647200003,
,,,,Berkeley,94705,-13610195.2168,4559578.623400003,
,,,,Berkeley,94704,-13610883.6998,4559853.553199999,
,,,,Berkeley,94707,-13611810.555300001,4564229.325099997,
,,,,Berkeley,94705,-13610484.853,4559203.649599999,
,,,,Berkeley,94704,-13611240.705400001,4560311.895999998,
,,,,Berkeley,94703,-13610980.7699,4559483.632399999,
,,,,Berkeley,94704,-13609173.4055,4560079.9771,
,,,,Berkeley,94705,-13609623.9872,4559585.479800001,
,,,,Berkeley,94704,-13611281.6567,4561210.351999998,
,,,,Berkeley,94704,-13610703.694,4560971.9177,
,,,,Berkeley,94709,-13611000.7349,4562479.373099998,
,,,,Berkeley,94708,-13610251.1629,4564903.816200003,
,,,,Berkeley,94703,-13610902.8477,4558084.774400003,
,,,,Berkeley,94704,-13611091.703200001,4559947.307099998,
,,,,Berkeley,94704,-13611134.422600001,4561284.234999999,
,,,,Berkeley,94705,-13608897.1004,4558820.710600004,
,,,,Berkeley,94704,-13610629.6309,4560207.149400003,
,,,,Berkeley,94703,-13611552.3748,4561165.9663999975,
,,,,Berkeley,94702,-13613459.583999999,4561180.368199997,
,,,,Berkeley,94703,-13611310.428,4559832.351599999,
,,,,Berkeley,94702,-13612646.7007,4562014.927299999,
,,,,Berkeley,94709,-13610935.2758,4563278.520499997,
,,,,Berkeley,94703,-13612246.8055,4560648.335600004,
,,,,Berkeley,94704,-13610897.5886,4560422.380000003,
,,,,Berkeley,94702,-13612534.124699999,4562658.754100002,
,,,,Berkeley,94709,-13611406.4162,4561960.2161,
,,,,Berkeley,94704,-13611290.8007,4560169.311999999,
,,,,Berkeley,94708,-13611216.559799999,4565660.4553999975,
,,,,Berkeley,94705,-13609958.676199999,4558899.258199997,
,,,,Berkeley,94704,-13611176.3485,4561486.211900003,
,,,,Berkeley,94708,-13610857.6655,4565531.380500004,
,,,,Berkeley,94704,-13611094.5269,4560388.801399998,
,,,,Berkeley,94703,-13612103.3004,4559965.378399998,
,,,,Berkeley,94704,-13610763.933699999,4559812.961199999,
,,,,Berkeley,94708,-13610012.4892,4564572.1489999965,
,,,,Berkeley,94705,-13608830.764600001,4559176.445299998,
,,,,Berkeley,94704,-13609046.5231,4560649.197499998,
,,,,Berkeley,94704,-13608453.5294,4560716.467200004,
,,,,Berkeley,94707,-13612159.7598,4564524.585900001,
,,,,Berkeley,94709,-13611367.3561,4563003.058799997,
,,,,Berkeley,94703,-13611639.283,4560825.139399998,
,,,,Berkeley,94707,-13611797.8112,4564573.2095,
,,,,Berkeley,94703,-13611837.0766,4558455.787900001,
,,,,Berkeley,94703,-13612193.0904,4559886.5891999975,
,,,,Berkeley,94710,-13613661.9235,4561332.987899996,
,,,,Berkeley,94704,-13610761.7146,4559887.424999997,
,,,,Berkeley,94703,-13611151.760499999,4559535.659000002,
,,,,Berkeley,94702,-13612689.1062,4558576.808399998,
,,,,Berkeley,94710,-13612955.2557,4558326.609300002,
,,,,Berkeley,94703,-13611948.4327,4560259.684699997,
,,,,Berkeley,94706,-13613921.7612,4562798.709200002,
,,,,Berkeley,94705,-13608512.6412,4560113.7272000015,
,,,,Berkeley,94709,-13611064.9324,4562206.053000003,
,,,,Berkeley,94704,-13610602.002999999,4561061.1721,
,,,,Berkeley,94705,-13610481.2157,4559179.799699999,
,,,,Berkeley,94706,-13612630.8696,4562783.436399996,
,,,,Berkeley,94709,-13609887.934799999,4562230.347900003,
,,,,Berkeley,94704,-13610488.6108,4560368.666299999,
,,,,Berkeley,94707,-13611649.1085,4563422.489399999,
,,,,Berkeley,94703,-13612200.1734,4562502.183399998,
,,,,Berkeley,94704,-13610849.0662,4560509.218900003,
,,,,Berkeley,94702,-13613823.3862,4562385.235200003,
,,,,Berkeley,94703,-13611841.9476,4558790.077500001,
,,,,Berkeley,94710,-13613915.5503,4560884.5820999965,
,,,,Berkeley,94703,-13611701.2746,4560247.784900002,
,,,,Berkeley,94702,-13612046.448800001,4558923.2717999965,
,,,,Berkeley,94702,-13612509.9657,4562037.4252,
,,,,Berkeley,94708,-13609716.5973,4564287.0449,
,,,,Berkeley,94703,-13612310.64,4562276.292800002,
,,,,Berkeley,94707,-13611688.4093,4565177.2016,
,,,,Berkeley,94703,-13611749.8211,4558858.506499998,
,,,,Berkeley,94704,-13609256.2234,4560704.581,
,,,,Berkeley,94710,-13613575.5473,4559411.839100003,
,,,,Berkeley,94703,-13612013.1518,4561737.8618,
,,,,Berkeley,94710,-13613788.495299999,4561300.612300001,
,,,,Berkeley,94704,-13610158.8059,4560284.6065,
,,,,Berkeley,94703,-13611846.118900001,4558816.556199998,
,,,,Berkeley,94704,-13610970.5059,4560770.696199998,
,,,,Berkeley,94707,-13611364.212299999,4564276.313500002,
,,,,Berkeley,94705,-13608590.627799999,4558770.272200003,
,,,,Berkeley,94704,-13611089.1153,4560336.933700003,
,,,,Berkeley,94704,-13609969.585,4560833.744800001,
,,,,Berkeley,94704,-13610463.2775,4560326.498899996,
,,,,Berkeley,94709,-13610788.0634,4562447.596600004,
,,,,Berkeley,94702,-13612751.5684,4558560.491400003,
,,,,Berkeley,94705,-13610587.1703,4559703.979199998,
,,,,Berkeley,94707,-13612079.302099999,4565082.024300002,
,,,,Berkeley,94702,-13612751.5684,4558560.491400003,
,,,,Berkeley,94708,-13610845.2198,4565428.477600001,
,,,,Berkeley,94704,-13610717.8493,4561301.015699998,
,,,,Berkeley,94704,-13609081.2165,4560526.120099999,
,,,,Berkeley,94709,-13609969.194,4561853.500699997,
,,,,Berkeley,94704,-13609314.3913,4560070.192699999,
,,,,Berkeley,94709,-13611428.1573,4562923.515600003,
,,,,Berkeley,94707,-13612164.2084,4563689.773100004,
,,,,Berkeley,94707,-13610912.2933,4563938.265000001,
,,,,Berkeley,94704,-13609667.5808,4560883.4657000005,
,,,,Berkeley,94708,-13609932.8441,4563273.706900001,
,,,,Berkeley,94704,-13609693.196,4560079.5013,
,,,,Berkeley,94703,-13611977.283300001,4562023.355700001,
,,,,Berkeley,94704,-13611176.3485,4561486.211900003,
,,,,Berkeley,94705,-13608863.5942,4558733.714400001,
,,,,Berkeley,94704,-13609011.4052,4560312.126199998,
,,,,Berkeley,94704,-13610951.592799999,4560647.717,
,,,,Berkeley,94703,-13612171.280000001,4562082.706200004,
,,,,Berkeley,94702,-13612264.9452,4558121.449500002,
,,,,Berkeley,94702,-13613522.5656,4561742.377700001,
,,,,Berkeley,94703,-13611600.7621,4562053.531000003,
,,,,Berkeley,94703,-13611662.3335,4560713.5244999975,
,,,,Berkeley,94703,-13611589.2306,4560426.828400001,
,,,,Berkeley,94706,-13612838.5966,4562592.484700002,
,,,,Berkeley,94702,-13612086.7744,4558126.6844,
,,,,Berkeley,94702,-13613653.247200001,4561378.688299999,
,,,,Berkeley,94703,-13612268.576000001,4560704.702299997,
,,,,Berkeley,94702,-13613319.9572,4562395.735299997,
,,,,Berkeley,94705,-13609270.4397,4559483.106899999,
,,,,Berkeley,94704,-13610971.0378,4560083.0462,
,,,,Berkeley,94704,-13610786.7783,4560113.8935,
,,,,Berkeley,94704,-13610885.9254,4560371.808499999,
,,,,Berkeley,94702,-13613312.8426,4560427.747599997,
,,,,Berkeley,94702,-13613060.4008,4559383.921700001,
,,,,Berkeley,94704,-13610962.6043,4561143.271600001,
,,,,Berkeley,94705,-13610481.2157,4559179.799699999,
,,,,Berkeley,94704,-13610724.0441,4561497.243199997,
,,,,Berkeley,94705,-13607731.8639,4558594.521899998,
,,,,Berkeley,94704,-13610223.7114,4560748.132299997,
,,,,Berkeley,94709,-13610642.6705,4562250.068800002,
,,,,Berkeley,94704,-13609338.194600001,4560370.106200002,
,,,,Berkeley,94708,-13610341.9407,4565105.667499997,
,,,,Berkeley,94709,-13611441.4309,4562471.384199999,
,,,,Berkeley,94704,-13609517.6486,4560850.0918999985,
,,,,Berkeley,94703,-13611374.397300001,4559445.858199999,
,,,,Berkeley,94704,-13610544.8008,4559962.379299998,
,,,,Berkeley,94703,-13611590.847,4561303.551600002,
,,,,Berkeley,94708,-13610048.476599999,4562696.742899999,
,,,,Berkeley,94703,-13611705.4076,4559130.145499997,
,,,,Berkeley,94707,-13612026.884399999,4563146.251800001,
,,,,Berkeley,94706,-13613595.6034,4562658.657499999,
,,,,Berkeley,94709,-13610564.0754,4561695.330899999,
,,,,Berkeley,94703,-13610894.548799999,4559536.2773,
,,,,Berkeley,94707,-13611881.8061,4563925.335199997,
,,,,Berkeley,94704,-13609323.1519,4560266.754100002,
,,,,Berkeley,94702,-13612401.786899999,4561209.1954,
,,,,Berkeley,94708,-13608523.3619,4562774.228399999,
,,,,Berkeley,94704,-13610810.2522,4560413.010799997,
,,,,Berkeley,94709,-13609417.400899999,4562008.159400001,
,,,,Berkeley,94703,-13610894.636,4559233.4925,
,,,,Berkeley,94709,-13610354.394299999,4562218.454300001,
,,,,Berkeley,94708,-13610920.2295,4565358.164899997,
,,,,Berkeley,94705,-13609948.268199999,4558841.638800003,
,,,,Berkeley,94710,-13613061.438900001,4558431.606200002,
,,,,Berkeley,94703,-13611907.361499999,4560611.710000001,
,,,,Berkeley,94704,-13609869.5327,4560073.410499997,
,,,,Berkeley,94703,-13612043.4199,4561655.771399997,
,,,,Berkeley,94703,-13611970.500500001,4561242.246399999,
,,,,Berkeley,94704,-13611405.308,4561356.584399998,
,,,,Berkeley,94703,-13611488.1292,4559785.9777000025,
,,,,Berkeley,94708,-13610684.6055,4565458.877400003,
,,,,Berkeley,94707,-13611689.732099999,4563605.858199999,
,,,,Berkeley,94704,-13610726.5419,4561496.864500001,
,,,,Berkeley,94702,-13613232.1394,4559600.9714,
,,,,Berkeley,94704,-13610629.6309,4560207.149400003,
,,,,Berkeley,94702,-13612421.1466,4560084.4668999985,
,,,,Berkeley,94704,-13608863.829,4560056.235600002,
,,,,Berkeley,94707,-13611736.2696,4563277.1734,
,,,,Berkeley,94708,-13610255.991999999,4562614.484399997,
,,,,Berkeley,94703,-13611589.2306,4560426.828400001,
,,,,Berkeley,94709,-13611247.2421,4562335.812700003,
,,,,Berkeley,94703,-13610921.071,4559329.117700003,
,,,,Berkeley,94710,-13613503.886300001,4558983.247299999,
,,,,Berkeley,94705,-13608433.7659,4559116.368100002,
,,,,Berkeley,94702,-13612781.1083,4562007.751999997,
,,,,Berkeley,94709,-13610729.7308,4563202.362499997,
,,,,Berkeley,94703,-13611807.4805,4560934.014600001,
,,,,Berkeley,94704,-13610376.4515,4560378.375799999,
,,,,Berkeley,94702,-13612867.6099,4562236.007799998,
,,,,Berkeley,94707,-13612416.703,4564617.131300002,
,,,,Berkeley,94702,-13612232.1229,4558510.305399999,
,,,,Berkeley,94704,-13610935.9198,4559974.176600002,
,,,,Berkeley,94704,-13610660.058600001,4559943.636100002,
,,,,Berkeley,94709,-13610828.6689,4561801.297700003,
,,,,Berkeley,94703,-13611309.7247,4558020.8204,
,,,,Berkeley,94707,-13611850.875300001,4565038.041000001,
,,,,Berkeley,94709,-13611053.0475,4562153.4507,
,,,,Berkeley,94704,-13610258.5354,4560471.3374999985,
,,,,Berkeley,94703,-13611948.3014,4561098.6501,
,,,,Berkeley,94710,-13613573.086199999,4559436.187700003,
,,,,Berkeley,94703,-13611616.871100001,4560766.9111,
,,,,Berkeley,94705,-13610111.942400001,4558757.225400001,
,,,,Berkeley,94704,-13609541.7905,4560201.775700003,
,,,,Berkeley,94704,-13610704.8231,4560421.936300002,
,,,,Berkeley,94703,-13611985.7905,4559013.902000003,
,,,,Berkeley,94704,-13610591.673799999,4560694.097499996,
,,,,Berkeley,94705,-13609381.0013,4558836.320500001,
,,,,Berkeley,94705,-13609487.2948,4559571.800499998,
,,,,Berkeley,94703,-13611590.2331,4558106.699100003,
,,,,Berkeley,94702,-13613214.0089,4561698.729099996,
,,,,Berkeley,94702,-13612389.4588,4558652.339400001,
,,,,Berkeley,94708,-13609319.761300001,4563357.8618,
,,,,Berkeley,94709,-13611312.280299999,4561774.954000004,
,,,,Berkeley,94703,-13612164.3006,4562004.7183,
,,,,Berkeley,94703,-13612005.3857,4559860.828299999,
,,,,Berkeley,94702,-13612658.562800001,4560766.270000003,
,,,,Berkeley,94709,-13611068.9134,4561685.416000001,
,,,,Berkeley,94703,-13611759.193,4560287.309600003,
,,,,Berkeley,94703,-13612108.8685,4561776.298799999,
,,,,Berkeley,94703,-13611772.112399999,4559057.809500001,
,,,,Berkeley,94702,-13613786.3189,4561901.217699997,
,,,,Berkeley,94706,-13612510.9595,4562729.264300004,
,,,,Berkeley,94704,-13610336.0971,4560622.1818,
,,,,Berkeley,94704,-13610915.7126,4560160.774599999,
,,,,Berkeley,94702,-13612579.035500001,4559508.031499997,
,,,,Berkeley,94704,-13609141.3936,4560338.875799999,
,,,,Berkeley,94702,-13612672.9935,4560984.220200002,
,,,,Berkeley,94709,-13611312.280299999,4561774.954000004,
,,,,Berkeley,94707,-13612349.112599999,4564028.5506,
,,,,Berkeley,94705,-13609079.456500001,4559345.001599997,
,,,,Berkeley,94703,-13610772.8441,4558907.183899999,
,,,,Berkeley,94705,-13609054.876699999,4558415.068300001,
,,,,Berkeley,94705,-13609151.0838,4558857.839400001,
,,,,Berkeley,94709,-13610820.6799,4562064.383599997,
,,,,Berkeley,94710,-13614114.2738,4562209.246399999,
,,,,Berkeley,94707,-13611655.690200001,4563445.118900001,
,,,,Berkeley,94704,-13610007.506000001,4560237.624200001,
,,,,Berkeley,94704,-13610516.4725,4560096.412100002,
,,,,Berkeley,94704,-13610664.8515,4560929.298900001,
,,,,Berkeley,94704,-13609539.6578,4559974.4648,
,,,,Berkeley,94704,-13609844.0374,4560802.241099998,
,,,,Berkeley,94704,-13609752.2927,4560061.980300002,
,,,,Berkeley,94709,-13609798.5555,4561983.673500001,
,,,,Berkeley,94702,-13613402.4316,4562320.646600001,
,,,,Berkeley,94707,-13612584.096900001,4564076.337899998,
,,,,Berkeley,94704,-13609333.4804,4560303.210199997,
,,,,Berkeley,94702,-13612465.9485,4558511.736299999,
,,,,Berkeley,94703,-13611581.3933,4561094.3869,
,,,,Berkeley,94702,-13612540.4408,4559968.355899997,
,,,,Berkeley,94704,-13609266.8839,4560242.563600004,
,,,,Berkeley,94709,-13610862.7717,4561945.222099997,
,,,,Berkeley,94703,-13611298.3553,4558695.6774,
,,,,Berkeley,94708,-13610292.4088,4564368.277099997,
,,,,Berkeley,94702,-13612108.586199999,4558776.272600003,
,,,,Berkeley,94709,-13610754.3195,4562084.053099997,
,,,,Berkeley,94702,-13612552.3946,4559714.489200003,
,,,,Berkeley,94706,-13612689.2292,4562699.811099999,
,,,,Berkeley,94708,-13609925.305100001,4562640.368299998,
,,,,Berkeley,94708,-13609516.9915,4565095.797700003,
,,,,Berkeley,94704,-13609810.3358,4560276.120099999,
,,,,Berkeley,94705,-13609044.313299999,4559693.4199,
,,,,Berkeley,94705,-13608157.262600001,4559261.178199999,
,,,,Berkeley,94707,-13611400.358199999,4563805.3552,
,,,,Berkeley,94703,-13611631.2487,4559537.787600003,
,,,,Berkeley,94709,-13611373.808600001,4561765.527400002,
,,,,Berkeley,94705,-13608502.576200001,4559093.427900001,
,,,,Berkeley,94703,-13612223.8848,4561321.757600002,
,,,,Berkeley,94703,-13611855.277800001,4558582.193000004,
,,,,Berkeley,94702,-13613184.931400001,4561108.925999999,
,,,,Berkeley,94704,-13609638.655299999,4560888.351899996,
,,,,Berkeley,94707,-13611835.7082,4563780.6426,
,,,,Berkeley,94709,-13610654.120000001,4562387.061700001,
,,,,Berkeley,94708,-13610552.203,4564088.820100002,
,,,,Berkeley,94704,-13609477.395100001,4560259.899899997,
,,,,Berkeley,94704,-13610934.394299999,4561403.378799997,
,,,,Berkeley,94704,-13610011.116999999,4560188.5009,
,,,,Berkeley,94704,-13610003.8243,4559923.1608000025,
,,,,Berkeley,94704,-13609964.4396,4560260.054799996,
,,,,Berkeley,94705,-13608726.0901,4559063.991499998,
,,,,Berkeley,94709,-13610484.4721,4561717.810999997,
,,,,Berkeley,94705,-13610227.4771,4559031.515699998,
,,,,Berkeley,94707,-13612322.8882,4564053.363200001,
,,,,Berkeley,94710,-13614276.616,4560632.492700003,
,,,,Berkeley,94702,-13613525.365899999,4562535.968800001,
,,,,Berkeley,94709,-13610613.0373,4561899.871299997,
,,,,Berkeley,94702,-13613597.104899999,4562272.465899996,
,,,,Berkeley,94704,-13610751.0955,4561099.007200003,
,,,,Berkeley,94705,-13609431.2322,4558960.042199999,
,,,,Berkeley,94706,-13612899.072,4562698.8895,
,,,,Berkeley,94709,-13611030.517099999,4562211.758599997,
,,,,Berkeley,94708,-13610389.226,4564927.2136999965,
,,,,Berkeley,94703,-13611657.378600001,4560654.936800003,
,,,,Berkeley,94704,-13609583.8468,4560181.646300003,
,,,,Berkeley,94705,-13608989.2295,4559909.001699999,
,,,,Berkeley,94705,-13609011.282200001,4559374.635799997,
,,,,Berkeley,94707,-13612747.115,4564351.241599999,
,,,,Berkeley,94702,-13613143.865899999,4561605.8838,
,,,,Berkeley,94705,-13609130.036,4559491.834399998,
,,,,Berkeley,94705,-13609835.9375,4558824.732900001,
,,,,Berkeley,94704,-13610927.411899999,4560562.353500001,
,,,,Berkeley,94704,-13610674.7165,4561111.700999998,
,,,,Berkeley,94703,-13612299.665,4561432.632600002,
,,,,Berkeley,94704,-13609176.3444,4560568.362499997,
,,,,Berkeley,94703,-13611744.2832,4560778.176799998,
,,,,Berkeley,94703,-13612152.2283,4561005.945600003,
,,,,Berkeley,94710,-13613856.881000001,4561907.6712,
,,,,Berkeley,94703,-13611316.2621,4558347.148599997,
,,,,Berkeley,94710,-13614482.5216,4560610.812299997,
,,,,Berkeley,94703,-13612113.876,4560801.758100003,
,,,,Berkeley,94707,-13610832.795,4564222.631099999,
,,,,Berkeley,94703,-13611491.1475,4560175.620700002,
,,,,Berkeley,94708,-13609685.1172,4564470.18,
,,,,Berkeley,94707,-13612889.778,4564667.362000003,
,,,,Berkeley,94702,-13612663.2088,4561039.6404,
,,,,Berkeley,94704,-13610558.190299999,4560089.729199998,
,,,,Berkeley,94708,-13610081.3022,4563657.827600002,
,,,,Berkeley,94708,-13609235.4268,4563874.010399997,
,,,,Berkeley,94704,-13610518.5066,4560543.6554000005,
,,,,Berkeley,94709,-13611401.7944,4562113.812899999,
,,,,Berkeley,94709,-13610788.0634,4562447.596600004,
,,,,Berkeley,94704,-13610502.901,4560477.5320999995,
,,,,Berkeley,94709,-13610195.2961,4562204.799500003,
,,,,Berkeley,94705,-13610016.3232,4559057.135700002,
,,,,Berkeley,94705,-13610240.6607,4559107.3829,
,,,,Berkeley,94704,-13610667.2551,4560944.884999998,
,,,,Berkeley,94702,-13612701.7685,4558964.670299999,
,,,,Berkeley,94702,-13613601.852699999,4561176.969499998,
,,,,Berkeley,94720,-13609435.062199999,4561416.902999997,
,,,,Berkeley,94705,-13608528.0423,4559086.428000003,
,,,,Berkeley,94709,-13610599.6788,4563159.403700002,
,,,,Berkeley,94710,-13614374.9544,4562571.186800003,
,,,,Berkeley,94703,-13611339.382199999,4558709.6756,
,,,,Berkeley,94702,-13612399.6243,4560616.975100003,
,,,,Berkeley,94704,-13609338.194600001,4560370.106200002,
,,,,Berkeley,94708,-13608977.2008,4564203.056900002,
,,,,Berkeley,94710,-13613089.887600001,4558881.508299999,
,,,,Berkeley,94709,-13610385.1664,4562280.577399999,
,,,,Berkeley,94702,-13612534.124699999,4562658.754100002,
,,,,Berkeley,94706,-13612869.055300001,4562601.831799999,
,,,,Berkeley,94709,-13610862.7717,4561945.222099997,
,,,,Berkeley,94704,-13609462.6195,4560077.885399997,
,,,,Berkeley,94707,-13611998.4569,4563901.790799998,
,,,,Berkeley,94704,-13611281.6567,4561210.351999998,
,,,,Berkeley,94704,-13610329.8388,4560513.953199998,
,,,,Berkeley,94704,-13609387.134,4560057.659599997,
,,,,Berkeley,94704,-13610629.846900001,4560413.239600003,
,,,,Berkeley,94705,-13610466.4782,4558646.2168999985,
,,,,Berkeley,94709,-13610865.7721,4562507.912100002,
,,,,Berkeley,94708,-13609583.6449,4563779.220399998,
,,,,Berkeley,94702,-13613279.2797,4561475.2206000015,
,,,,Berkeley,94704,-13609547.068300001,4560071.560099997,
,,,,Berkeley,94708,-13609714.054299999,4565157.980300002,
,,,,Berkeley,94704,-13610348.289099999,4560382.8554000035,
,,,,Berkeley,94704,-13608855.9674,4560901.801899999,
,,,,Berkeley,94702,-13613253.4538,4561121.562200002,
,,,,Berkeley,94702,-13612663.2088,4561039.6404,
,,,,Berkeley,94702,-13612748.0448,4560288.9133,
,,,,Berkeley,94709,-13611312.280299999,4561774.954000004,
,,,,Berkeley,94704,-13610145.2707,4559907.474699996,
,,,,Berkeley,94709,-13610853.0346,4562358.763099998,
,,,,Berkeley,94703,-13611657.7686,4558752.500600003,
,,,,Berkeley,94705,-13608912.5371,4558880.314300001,
,,,,Berkeley,94702,-13613296.613,4562118.653099999,
,,,,Berkeley,94703,-13611777.0822,4561274.014200002,
,,,,Berkeley,94702,-13612675.258000001,4559619.376599997,
,,,,Berkeley,94703,-13611534.597199999,4560705.0342999995,
,,,,Berkeley,94703,-13611407.9429,4558200.653700002,
,,,,Berkeley,94703,-13611581.6086,4561602.188699998,
,,,,Berkeley,94703,-13611043.8288,4558065.974399999,
,,,,Berkeley,94702,-13612604.1437,4561439.930200003,
,,,,Berkeley,94704,-13610251.8492,4560603.1712,
,,,,Berkeley,94704,-13610376.4515,4560378.375799999,
,,,,Berkeley,94710,-13614303.4241,4560688.422700003,
,,,,Berkeley,94704,-13610245.3644,4560406.490500003,
,,,,Berkeley,94705,-13609434.922600001,4559101.294500001,
