hcd_row_id,cpra_permit_number,address_hcd,address_cpra,tracking_id,co_units_hcd,co_units_d5,bp_units_hcd,bp_units_d5,agree_co,agree_bp,units_agree,match_tier,in_c1,cpra_year
1306,B2024-03947,1132 CARLETON St,1132 CARLETON St,B2024-03947,0,0.0,1,0.0,True,False,False,1,True,2024
1307,B2022-02658,1134 Ward St,1134 WARD St,B2022-02658,0,0.0,1,1.0,True,True,True,1,True,2024
1309,B2024-01337,1280 Bancroft Way,1280 BANCROFT Way,B2024-01337,0,0.0,1,1.0,True,True,True,1,True,2024
1310,B2023-00589,1386 Curtis St,1386 CURTIS St,B2023-00589,1,0.0,0,0.0,False,True,False,1,True,2024
1311,B2023-00510,1429 Bancroft Way,1429 BANCROFT Way,B2023-00510,1,0.0,0,0.0,False,True,False,1,True,2024
1312,B2020-01212,151 Tunnel Rd,151 TUNNEL Rd,B2020-01212,1,0.0,0,0.0,False,True,False,1,True,2024
1313,B2024-01247,1619 Edith St,1619 EDITH St,B2024-01247,0,0.0,1,1.0,True,True,True,1,True,2024
1314,B2022-03940,1625 SEVENTH St,1625 SEVENTH St,B2022-03940,1,1.0,0,0.0,True,True,True,1,True,2024
1315,B2023-05812,1817 Sixty-Second St,1817 SIXTY-SECOND St,B2023-05812,0,0.0,1,-4.0,True,False,False,1,True,2024
1316,B2023-04736,2221 Carleton St,2221 CARLETON St,B2023-04736,0,0.0,1,1.0,True,True,True,1,True,2024
1317,B2022-04803,2516 Mathews St,2516 MATHEWS St,B2022-04803,1,0.0,0,0.0,False,True,False,1,True,2024
1318,B2022-01835,1725 BERKELEY Way,1725 BERKELEY Way,B2022-01835,1,-1.0,0,0.0,False,True,False,1,True,2024
1319,B2023-01199,2610 Warring St,2610 WARRING St,B2023-01199,1,1.0,0,0.0,True,True,True,1,True,2024
1320,B2024-01364,2633 Acton St,2633 ACTON St,B2024-01364,0,0.0,1,1.0,True,True,True,1,True,2024
1321,B2024-00176,2710 College Ave,2710 COLLEGE Ave,B2024-00176,0,0.0,1,1.0,True,True,True,1,True,2024
1322,B2023-03241,3216 California St,3216 CALIFORNIA St,B2023-03241,1,1.0,0,0.0,True,True,True,1,True,2024
1323,B2022-04367,85 Hazel Rd,85 HAZEL Rd,B2022-04367,1,0.0,0,0.0,False,True,False,1,True,2024
1324,B2023-04456,886 Arlington Ave,886 ARLINGTON Ave,B2023-04456,1,1.0,1,1.0,True,True,True,1,True,2024
1326,B2023-00581,987 Spruce St,987 SPRUCE St,B2023-00581,0,0.0,1,0.0,True,False,False,1,True,2024
1327,B2023-00192,1111 Allston Way,1111 ALLSTON Way,B2023-00192,0,0.0,1,1.0,True,True,True,1,True,2024
1329,B2021-04907,2421 Fifth St,2421 FIFTH St,B2021-04907,0,0.0,3,3.0,True,True,True,1,True,2024
1331,B2022-01111,2000 UNIVERSITY Ave,2000 UNIVERSITY Ave,B2022-01111,82,81.0,0,0.0,False,True,False,1,True,2024
1332,B2021-00008,2150 KITTREDGE St,2150 KITTREDGE St,B2021-00008,169,169.0,0,0.0,True,True,True,1,True,2024
1335,B2023-02975,2555 College Ave,2555 COLLEGE Ave,B2023-02975,0,0.0,12,12.0,True,True,True,1,True,2024
1336,B2020-01991,2701 Shattuck Ave,2701 SHATTUCK Ave,B2020-01991,57,57.0,0,0.0,True,True,True,1,True,2024
1338,B2024-02618,1016 Fresno Ave,1016 FRESNO Ave,B2024-02618,0,0.0,1,1.0,True,True,True,1,True,2024
1340,B2023-02425,1140 The Alameda,1140 THE ALAMEDA,B2023-02425,0,0.0,1,1.0,True,True,True,1,True,2024
1341,B2024-00772,12 Panoramic Way,12 PANORAMIC Way,B2024-00772,0,0.0,1,1.0,True,True,True,1,True,2024
1342,B2024-01564,1219 Derby St,1219 DERBY St,B2024-01564,0,0.0,1,1.0,True,True,True,1,True,2024
1343,B2024-00594,1329 Curtis St,1329 CURTIS St,B2024-00594,0,0.0,1,1.0,True,True,True,1,True,2024
1344,B2022-05670,1340 QUEENS Rd,1340 QUEENS Rd,B2022-05670,1,1.0,0,0.0,True,True,True,1,True,2024
1345,B2023-00762,1933 Grant St,1933 GRANT St,B2023-00762,0,0.0,1,1.0,True,True,True,1,True,2024
1347,B2023-02897,2164 OREGON St,2164 OREGON St,B2023-02897,1,1.0,0,0.0,True,True,True,1,True,2024
1348,B2020-04505,2215 ROOSEVELT,2215 ROOSEVELT Ave,B2020-04505,1,0.0,0,0.0,False,True,False,1,True,2024
1349,B2024-03483,2223 Stuart St,2223 STUART St,B2024-03483,0,0.0,1,0.0,True,False,False,1,True,2024
1350,B2020-02423,2233 GRANT St,2233 GRANT St,B2020-02423,2,2.0,0,0.0,True,True,True,1,True,2024
1351,B2021-03913,2331 Spaulding Ave,2331 SPAULDING Ave,B2021-03913,1,0.0,1,0.0,False,False,False,1,True,2024
1352,B2023-03614,2428 Bonar St,2428 BONAR St,B2023-03614,0,0.0,1,1.0,True,True,True,1,True,2024
1354,B2023-02659,2631 Regent St,2631 REGENT St,B2023-02659,0,0.0,2,2.0,True,True,True,1,True,2024
1355,B2022-01345,1837 Berkeley Way,1837 BERKELEY Way,B2022-01345,3,3.0,0,0.0,True,True,True,1,True,2024
1356,B2022-04521,3002 HARPER St,3002 HARPER St,B2022-04521,1,1.0,0,0.0,True,True,True,1,True,2024
1357,B2021-03950,2099 M L KING JR Way,2099 M L KING JR Way,B2021-03950,72,72.0,0,0.0,True,True,True,1,True,2024
1358,B2024-00763,2137 Dwight Way,2137 DWIGHT Way,B2024-00763,0,0.0,67,0.0,True,False,False,1,True,2024
1359,B2018-03255,2527 SAN PABLO Ave,2527 SAN PABLO Ave,B2018-03255,63,63.0,0,0.0,True,True,True,1,True,2024
1360,B2019-05341,1154 Josephine St,1154 JOSEPHINE St,B2019-05341,1,0.0,1,0.0,False,False,False,1,True,2024
1362,B2024-00824,1300 Monterey Ave,1300 MONTEREY Ave,B2024-00824,0,0.0,2,2.0,True,True,True,1,True,2024
1363,B2019-03338,1446 Campus Dr,1448 CAMPUS Dr,B2019-03338,1,1.0,0,0.0,True,True,True,1,True,2024
1364,B2023-04430,1515 Derby St,1515 DERBY St,B2023-04430,0,0.0,1,1.0,True,True,True,1,True,2024
1385,B2023-00606,15 Hillcrest Rd,15 HILLCREST Rd,B2023-00606,1,1.0,0,0.0,True,True,True,1,True,2024
1386,B2004-04914,1333 Hopkins St,1333 HOPKINS ST,B2004-04914,0,0.0,2,0.0,True,False,False,1,True,2024
1387,B2023-03106,1520 Tenth St,1520 TENTH St,B2023-03106,0,0.0,1,1.0,True,True,True,1,True,2024
1388,B2023-03480,1615 McGee Ave,1615 MCGEE Ave,B2023-03480,0,0.0,1,1.0,True,True,True,1,True,2024
1389,B2024-02435,1650 Oxford St,1650 OXFORD St,B2024-02435,0,0.0,2,2.0,True,True,True,1,True,2024
1390,B2023-05114,1655 Belvedere Ave,1655 BELVEDERE Ave,B2023-05114,1,1.0,1,1.0,True,True,True,1,True,2024
1391,B2022-05902,1655 Tenth St,1655 TENTH St,B2022-05902,1,1.0,0,0.0,True,True,True,1,True,2024
1392,B2017-02331,1912 MONTEREY Ave,1912 MONTEREY Ave,B2017-02331,1,0.0,0,0.0,False,True,False,1,True,2024
1393,B2021-05671,2618 College Ave,2618 COLLEGE Ave,B2021-05671,0,0.0,2,2.0,True,True,True,1,True,2024
1394,B2024-01193,2620 Regent St,2620 REGENT St,B2024-01193,0,0.0,2,2.0,True,True,True,1,True,2024
1395,B2023-05510,2716 Wallace St,2716 WALLACE St,B2023-05510,0,0.0,1,1.0,True,True,True,1,True,2024
1396,B2021-01192,2819 Benvenue Ave,2819 BENVENUE Ave,B2021-01192,1,1.0,0,0.0,True,True,True,1,True,2024
1398,B2023-05062,2707 Rose St,2707 ROSE St,B2023-05062,0,0.0,1,0.0,True,False,False,1,True,2024
1399,B2023-01911,3120 Deakin St,3120 DEAKIN St,B2023-01911,1,1.0,0,0.0,True,True,True,1,True,2024
1400,B2023-05730,3122 Eton Ave,3122 ETON Ave,B2023-05730,1,1.0,1,1.0,True,True,True,1,True,2024
1401,B2024-02570,1136 KEITH Ave,1136 KEITH Ave,B2024-02570,0,0.0,1,0.0,True,False,False,1,True,2024
1403,B2023-02555,2310 EIGHTH,2310 EIGHTH St,B2023-02555,1,1.0,0,0.0,True,True,True,1,True,2024
1404,B2022-00005,956 INDIAN ROCK Ave,956 INDIAN ROCK Ave,B2022-00005,1,1.0,0,0.0,True,True,True,1,True,2024
1409,B2023-03115,1532 Blake St,1532 BLAKE St,B2023-03115,1,0.0,0,0.0,False,True,False,1,True,2024
1410,B2021-01799,1570 POSEN Ave,1570 POSEN Ave,B2021-01799,1,1.0,0,0.0,True,True,True,1,True,2024
1411,B2024-00890,1635 Alcatraz Ave,1635 ALCATRAZ Ave,B2024-00890,0,0.0,1,1.0,True,True,True,1,True,2024
1412,B2023-04866,1812 Sixty-Second St,1812 SIXTY-SECOND St,B2023-04866,1,1.0,1,1.0,True,True,True,1,True,2024
1413,B2024-01983,20 Brookside Ave,20 BROOKSIDE Ave,B2024-01983,0,0.0,1,1.0,True,True,True,1,True,2024
1414,B2019-00301,2206 Roosevelt Ave,2206 ROOSEVELT Ave,B2019-00301,1,1.0,0,0.0,True,True,True,1,True,2024
1416,B2023-01058,2303 GRANT St,2303 GRANT St,B2023-01058,1,1.0,0,0.0,True,True,True,1,True,2024
1417,B2024-04198,2555 Sacramento St,2555 SACRAMENTO St,B2024-04198,0,0.0,1,0.0,True,False,False,1,True,2024
1419,B2021-03815,2631 WEBSTER St,2631 WEBSTER St,B2021-03815,1,1.0,0,0.0,True,True,True,1,True,2024
1420,B2022-01864,2792 Shasta Rd,2792 SHASTA Rd,B2022-01864,0,0.0,1,0.0,True,False,False,1,True,2024
1422,B2017-03769,1415 Fifth St,1415 FIFTH St,B2017-03769,1,0.0,0,0.0,False,True,False,1,True,2024
1423,B2024-00701,805 Jones St,805 JONES St,B2024-00701,0,0.0,2,2.0,True,True,True,1,True,2024
1424,B2020-03820,1071 Page St,1071 PAGE St,B2020-03820,1,1.0,0,0.0,True,True,True,1,True,2024
1425,B2024-01931,1228 Monterey Ave,1228 MONTEREY Ave,B2024-01931,0,0.0,1,1.0,True,True,True,1,True,2024
1426,B2022-02623,1310 Parker St,1310 PARKER St,B2022-02623,0,0.0,1,1.0,True,True,True,1,True,2024
1427,B2023-04863,1449 Kains Ave,1449 KAINS Ave,B2023-04863,0,0.0,1,1.0,True,True,True,1,True,2024
1429,B2023-03560,1067 Park Hills Rd,1067 PARK HILLS Rd,B2023-03560,1,1.0,1,1.0,True,True,True,1,True,2024
1430,B2023-06445,1215 Neilson St,1215 NEILSON St,B2023-06445,0,0.0,1,0.0,True,False,False,1,True,2024
1451,B2023-00774,1752 Shattuck Ave,1752 SHATTUCK Ave,B2023-00774,0,0.0,74,72.0,True,False,False,1,True,2024
1452,B2023-02332,2538 DURANT Ave,2538 DURANT Ave,B2023-02332,0,0.0,83,71.0,True,False,False,1,True,2024
1454,B2021-01591,1128 Parker St,1128 PARKER St,B2021-01591,1,0.0,0,0.0,False,True,False,1,True,2024
1455,B2024-03760,1139 Parker St,1139 PARKER St,B2024-03760,0,0.0,1,1.0,True,True,True,1,True,2024
1457,B2022-02837,1221 Carrison St,1221 CARRISON St,B2022-02837,1,0.0,0,0.0,False,True,False,1,True,2024
1458,B2023-05179,1326 M L King Jr Way,1326 M L KING JR Way,B2023-05179,1,1.0,1,1.0,True,True,True,1,True,2024
1459,B2020-03497,1332 NEILSON St,1332 NEILSON St,B2020-03497,1,1.0,0,0.0,True,True,True,1,True,2024
1460,B2021-03801,1380 GILMAN,1380 GILMAN St,B2021-03801,1,1.0,0,0.0,True,True,True,1,True,2024
1461,B2023-03756,1381 Ada St,1381 ADA St,B2023-03756,1,1.0,0,0.0,True,True,True,1,True,2024
1462,B2022-00473,1408 Edith St,1408 EDITH St,B2022-00473,0,0.0,1,1.0,True,True,True,1,True,2024
1464,B2023-02001,1509 McGee Ave,1509 MCGEE Ave,B2023-02001,0,0.0,1,-1.0,True,False,False,1,True,2024
1465,B2023-05250,1514 Blake St,1514 BLAKE St,B2023-05250,0,0.0,1,1.0,True,True,True,1,True,2024
1466,B2024-01316,1570 Le Roy Ave,1570 LE ROY Ave,B2024-01316,0,0.0,1,1.0,True,True,True,1,True,2024
1467,B2023-02002,1630 Posen Ave,1630 POSEN Ave,B2023-02002,1,1.0,0,0.0,True,True,True,1,True,2024
1468,B2020-01101,1712 M L King Jr Way,1712 M L KING JR Way,B2020-01101,1,0.0,0,0.0,False,True,False,1,True,2024
1469,B2023-04429,1724 La Vereda Rd,1724 LA VEREDA Rd,B2023-04429,1,1.0,1,1.0,True,True,True,1,True,2024
1470,B2023-02152,2335 Fifth St,2335 FIFTH St,B2023-02152,1,1.0,0,0.0,True,True,True,1,True,2024
1471,B2023-02685,2430 Prospect St,2430 PROSPECT St,B2023-02685,1,-26.0,1,-26.0,False,False,False,1,True,2024
1472,B2023-05281,2436 Channing Way,2436 CHANNING Way,B2023-05281,0,0.0,2,2.0,True,True,True,1,True,2024
1473,B2024-02927,2800 M L King Jr Way,2800 M L KING JR Way,B2024-02927,0,0.0,2,2.0,True,True,True,1,True,2024
1474,B2023-01770,766 Vincente Ave,766 VINCENTE Ave,B2023-01770,1,1.0,0,0.0,True,True,True,1,True,2024
1475,B2023-05794,948 Fresno Ave,948 FRESNO Ave,B2023-05794,0,0.0,1,1.0,True,True,True,1,True,2024
1476,B2023-03735,1200 Dwight Way,1200 DWIGHT Way,B2023-03735,0,0.0,1,1.0,True,True,True,1,True,2024
1478,B2023-04170,98 Avenida Dr,98 AVENIDA Dr,B2023-04170,0,0.0,1,1.0,True,True,True,1,True,2024
1482,B2023-06416,3030 TELEGRAPH Ave,3030 TELEGRAPH Ave,B2023-06416,0,0.0,144,144.0,True,True,True,1,True,2024
1483,B2022-02472,1009 Allston Way,1009 ALLSTON Way,B2022-02472,0,0.0,1,1.0,True,True,True,1,True,2024
1484,B2020-02816,1231 NEILSON,1231 NEILSON St,B2020-02816,1,1.0,0,0.0,True,True,True,1,True,2024
1485,B2021-04128,1238 Hearst Ave,1238 HEARST Ave,B2021-04128,0,0.0,1,1.0,True,True,True,1,True,2024
1486,B2022-02055,1242 Kains Ave,1242 KAINS Ave,B2022-02055,1,1.0,0,0.0,True,True,True,1,True,2024
1487,B2021-02542,1305 SIXTY-SIXTH,1305 SIXTY-SIXTH St,B2021-02542,1,1.0,0,0.0,True,True,True,1,True,2024
1488,B2023-04424,1403 Carleton St,1403 CARLETON St,B2023-04424,0,0.0,2,2.0,True,True,True,1,True,2024
1490,B2023-03417,1449 ORDWAY St,1449 ORDWAY St,B2023-03417,1,1.0,0,0.0,True,True,True,1,True,2024
2067,B2024-01282,1601 Rose St,1601 ROSE St,B2024-01282,0,0.0,1,0.0,True,False,False,1,True,2024
2071,B2021-01939,2433 Acton St,2433 ACTON St,B2021-01939,1,1.0,0,0.0,True,True,True,1,True,2024
2072,B2023-05918,2440 Prince St,2440 PRINCE St,B2023-05918,0,0.0,1,0.0,True,False,False,1,True,2024
2073,B2024-00819,2619 College Ave,2619 COLLEGE Ave,B2024-00819,0,0.0,2,-1.0,True,False,False,1,True,2024
2074,B2021-02307,2737 FOREST Ave,2737 FOREST Ave,B2021-02307,2,2.0,0,0.0,True,True,True,1,True,2024
2075,B2022-04111,2830 Cherry St,2830 CHERRY St,B2022-04111,1,1.0,0,0.0,True,True,True,1,True,2024
2076,B2023-03018,3037 Ellis St,3037 ELLIS St,B2023-03018,0,0.0,1,1.0,True,True,True,1,True,2024
2077,B2020-02422,3136 Ellis St,3136 ELLIS St,B2020-02422,1,1.0,0,0.0,True,True,True,1,True,2024
2082,B2024-01924,1598 University Ave,1598 UNIVERSITY Ave,B2024-01924,0,0.0,207,207.0,True,True,True,1,True,2024
2087,B2022-03577,1216 Haskell St,1216 HASKELL St,B2022-03577,1,1.0,0,0.0,True,True,True,1,True,2024
2088,B2021-03651,1310 DERBY,1310 DERBY St,B2021-03651,1,1.0,0,0.0,True,True,True,1,True,2024
2089,B2021-02315,1683 Oxford St,1683 OXFORD St,B2021-02315,2,2.0,0,0.0,True,True,True,1,True,2024
2090,B2023-00291,1701 Hopkins St,1701 HOPKINS St,B2023-00291,1,1.0,0,0.0,True,True,True,1,True,2024
2091,B2023-03055,1709 Francisco St,1709 FRANCISCO St,B2023-03055,1,1.0,0,0.0,True,True,True,1,True,2024
2092,B2023-04611,1851 San Pedro Ave,1851 SAN PEDRO Ave,B2023-04611,0,0.0,1,1.0,True,True,True,1,True,2024
2093,B2023-06362,2228 Browning St,2228 BROWNING St,B2023-06362,0,0.0,1,1.0,True,True,True,1,True,2024
2095,B2020-03772,1325 ALCATRAZ,1325 ALCATRAZ Ave,B2020-03772,1,1.0,0,0.0,True,True,True,1,True,2024
2096,B2022-03410,1332 MILVIA,1332 MILVIA St,B2022-03410,1,1.0,0,0.0,True,True,True,1,True,2024
2097,B2022-00248,1428 DELAWARE St,1428 DELAWARE St,B2022-00248,1,1.0,0,0.0,True,True,True,1,True,2024
1223,B2024-05515,726 Neilson St,726 NEILSON St,B2024-01121 / B2024-05515,0,0.0,1,0.0,True,False,False,tier_2_apn_current,True,2024
1288,B2023-00117,1027 HEINZ,1025 HEINZ Ave,B2022-02577 / B2023-00117,1,0.0,0,0.0,False,True,False,tier_2_apn_current,True,2024
1301,B2023-05397-REV01,1614 SIXTH St,1614 SIXTH St,ZP2024-0008 / B2023-05397-REV01,0,0.0,0,0.0,True,True,True,tier_2_apn_current,True,2024
1302,B2023-04389,469 Kentucky Ave,469 KENTUCKY Ave,B2023-04472 / B2023-04389,1,0.0,1,0.0,False,False,False,tier_2_apn_current,True,2024
1308,B2024-00117,1208 Delaware St,1202 DELAWARE St,B2024-00243 / B2024-00117,0,0.0,1,-3.0,True,False,False,tier_2_apn_current,True,2024
1361,B2024-04235,1205 Kains Ave,1205 KAINS Ave,B2024-02503 / B2024-04235,0,0.0,1,0.0,True,False,False,tier_2_apn_current,True,2024
1407,B2019-05608,1951 SHATTUCK Ave,1951 SHATTUCK Ave,B2021-04893 / B2019-05608,163,163.0,0,0.0,True,True,True,tier_2_apn_current,True,2024
1489,B2023-01905,1423 Acroft Ct,1423 ACROFT Ct,B2021-01581 / B2023-01905,1,1.0,0,0.0,True,True,True,tier_2_apn_current,True,2024
