GEOID20,pop,housing_units,ALAND20,acres,dua,ppa,corridor,adu_adds
060014234004000,13,0,14007,3.4612050782105848,0.0,3.7559172907260656,,0
060014234004009,116,52,18989,4.692284088680003,11.08202295880773,24.721435831186476,,0
060014234004008,142,52,18108,4.47458424760743,11.621191405168986,31.73479191411531,,1
060014234004011,153,61,24765,6.11956477203435,9.968029144615384,25.00177801846154,,2
060014240011003,129,60,23772,5.874189128237454,10.214175725391218,21.96047780959112,,2
060014240012004,159,70,17796,4.397487368589674,15.918181027646662,36.157011191368845,,1
060014240013004,156,67,17481,4.319649173427517,15.510518866243352,36.11404392737258,,1
060014240013007,177,83,16846,4.162737256195867,19.93880345834026,42.520098941279834,,2
060014238001000,39,11,17450,4.311988906602035,2.5510269711404017,9.044550170406877,,0
060014238001003,60,19,17836,4.407371583848361,4.310959409374299,13.61355602960305,,0
060014238001002,19,4,2933,0.7247600838431959,5.519067742788954,26.21557177824753,,0
060014238001009,99,35,61851,15.283714949125644,2.2900191554542366,6.477482753999127,,1
060014229022002,0,0,5349,1.3217666854678674,0.0,0.0,,0
060014229022008,22,1,1487,0.36744570224167483,2.7214905328850034,59.87279172347008,,0
060014229022009,32,10,1238,0.30591646225635066,32.68866253957997,104.6037201266559,,0
060014229022013,17,1,1419,0.3506425363019076,2.851907274418605,48.48242366511628,,0
060014229021006,282,143,20846,5.151158782064528,27.760743951031376,54.744963595740195,,0
060014229012008,11,0,21570,5.330063078246757,0.0,2.0637654448956884,,0
060014235001005,166,81,20739,5.124718506247542,15.805746189035151,32.392023054072034,,4
060014235001012,121,40,20999,5.188965905429005,7.708665026715558,23.31871170581456,,1
060014235001003,137,60,21421,5.293244376408149,11.335203087811026,25.882047050501843,,2
060014229012000,0,0,1361,0.336310424176812,0.0,0.0,,0
060014229012005,61,51,1323,0.3269204196810597,156.00126798367347,186.58975190204083,,0
060014229012009,0,0,1292,0.31926015285557763,0.0,0.0,,0
060014235001010,29,0,1231,0.30418672458608054,0.0,95.33617891925265,,0
060014220001037,8,1,8131,2.0092138567095215,0.497707099053007,3.981656792424056,,0
060014216002001,137,58,51897,12.824027982001478,4.52275993793861,10.683070887889475,,1
060014215001011,26,9,9209,2.2755934579311257,3.9550122490607014,11.425590941730915,,0
060014229011001,61,26,16607,4.103679070025215,6.335778104558319,14.864710168386825,,0
060014222003016,3,1,5725,1.4146783088995216,0.7068744842620087,2.120623452786026,University,0
060014228003006,15,1,7431,1.8362400896825055,0.544591094388373,8.168866415825596,,0
060014220001050,8,4,10059,2.485633032178216,1.6092480057262153,3.2184960114524306,,0
060014239022004,0,0,1824,0.45072021579610955,0.0,0.0,,0
060014233003004,81,38,19608,4.845242319808178,7.842745004651163,16.717430141493267,,1
060014239012009,58,25,9232,2.2812768817048705,10.958774974003466,25.42435793968804,,1
060014239011025,25,14,2701,0.6674316353428136,20.975931104627914,37.457019829692705,,1
060014240014016,23,10,1927,0.4761720700872276,21.00081174052932,48.30186700321744,,0
060014240014012,140,34,9704,2.3979106217573722,14.179010548392418,58.38416108161584,Adeline,0
060014240014018,0,0,1767,0.43663520905248115,0.0,0.0,Adeline,0
060014238002002,45,15,13028,3.21928890975423,4.659414057107768,13.978242171323304,,1
060014238001004,58,24,21247,5.2502480400328615,4.571212601195463,11.047097119555703,,0
060014238002013,61,22,11120,2.7478118419148787,8.006370619856115,22.19948217323741,,0
060014223001007,98,45,18959,4.684870927235988,9.605387362624612,20.918399145271376,,0
060014223002004,38,19,8478,2.0949594240786276,9.06938806624204,18.13877613248408,,0
060014222001018,55,21,12825,3.1691265173163954,6.626431568842105,17.354939823157896,,1
060014222002005,84,30,10576,2.6133865143967405,11.479358232980333,32.14220305234493,,2
060014222001017,40,21,11312,2.795256075156574,7.512728506930694,14.30995906082037,,1
060014222002006,102,45,16389,4.0498100968653725,11.111632131795718,25.186366165403626,,1
060014222002002,68,32,12605,3.114763333393619,10.2736537498453,21.831514218421262,,1
060014222002010,152,99,10775,2.6625604853087066,37.182253904185615,57.08790498420417,University,0
060014231001011,103,51,18367,4.538584541407426,11.236983586998422,22.694300185506616,,1
060014231002001,184,63,47006,11.615435561245574,5.423817270373995,15.840990122997065,,0
060014231002006,0,0,2198,0.5431376284648294,0.0,0.0,,0
060014231002003,119,52,18303,4.522769796993527,11.497379334797573,26.311310400786756,,2
060014231004009,0,0,2238,0.553021843723516,0.0,0.0,,0
060014233001004,0,0,1135,0.28046460796523265,0.0,0.0,,0
060014231004007,79,41,15568,3.84693657868083,10.657831019938335,20.535820745734842,,1
060014231004005,105,43,18565,4.587511406937924,9.373273695836252,22.888226466576892,,4
060014232002005,256,128,39760,9.824909967134493,13.02810920692153,26.05621841384306,,5
060014232001019,74,31,19620,4.848207584385784,6.394115652110092,15.263372846972478,,2
060014232001020,64,22,20547,5.077274273005846,4.333033595795007,12.605188642312745,,2
060014220001022,48,22,20454,5.0542934725294,4.3527349805808155,9.496876321267234,,1
060014232002015,0,0,1727,0.42675099379379455,0.0,0.0,,0
060014232002004,220,86,19778,4.887250234657596,17.596807175973304,45.01508812458287,,1
060014232002001,54,32,11545,2.8528316290384237,11.21692555364227,18.92856187177133,,1
060014232002009,0,0,1589,0.39265045115132574,0.0,0.0,,0
060014220001028,17,7,20397,5.0402084657857715,1.3888314436828946,3.372876363229887,,0
060014220001026,12,0,22855,5.647593493432064,0.0,2.1247988216495295,,0
060014220001044,0,0,69576,17.192604020959497,0.0,0.0,,0
060014220001075,78,17,134861,33.32487885004338,0.5101293864111938,2.3405936552984183,,0
060014220001033,0,0,1106,0.27329855190268487,0.0,0.0,,0
060014220001051,0,0,9544,2.358373760722626,0.0,0.0,,0
060014220001073,0,0,1381,0.34125253180615533,0.0,0.0,,0
060014220001053,0,0,27846,6.880896452334686,0.0,0.0,,0
060014220002057,42,19,13614,3.364092663293989,5.64788247580432,12.484792841251652,,1
060014220002042,31,16,11574,2.8599976851009714,5.594410122550545,10.839169612441681,,0
060014220002065,23,12,6974,1.723312930352011,6.963331957097792,13.346386251104102,,0
060014221001007,0,0,1068,0.2639085474069326,0.0,0.0,,0
060014221001005,90,47,13840,3.4199384795055683,13.742937272601157,26.316262862427745,,0
060014221001008,0,0,1070,0.2644027581698669,0.0,0.0,,0
060014221001022,0,0,1047,0.2587193343961221,0.0,0.0,,0
060014221002007,35,7,1588,0.3924033457698585,17.838787756171286,89.19393878085643,,0
060014221001010,43,17,13578,3.355196869561171,5.0667667683605835,12.815939472912063,,0
060014221001011,35,22,12947,3.1992733738553896,6.876561465420561,10.93998414953271,,0
060014220002015,0,0,10801,2.668985225226853,0.0,0.0,,0
060014219004016,0,0,2269,0.5606821105489982,0.0,0.0,,0
060014219004017,84,37,15528,3.8370523634221434,9.642818626275115,21.891804448840805,,2
060014219004005,84,26,11649,2.878530588711009,9.032386211898018,29.181555453824366,,1
060014221001003,0,0,1095,0.27058039270654605,0.0,0.0,,0
060014219003007,0,0,1803,0.4455310027852991,0.0,0.0,,0
060014221001019,53,17,12634,3.1219293894561666,5.445350576286212,16.97668120842172,,1
060014221002004,84,41,18613,4.599372465248348,8.914259566883361,18.263361063858596,,3
