JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,ACUTELY_LOW_INCOME_DR,ACUTELY_LOW_INCOME_NDR,EXTREMELY_LOW_INCOME_DR,EXTREMELY_INCOME_NDR,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,ENT_APPROVE_DT1,NO_ENTITLEMENTS,BP_ACUTELY_LOW_INCOME_DR,BP_ACUTELY_LOW_INCOME_NDR,BP_EXTREMELY_LOW_INCOME_DR,BP_EXTREMELY_INCOME_NDR,BP_VLOW_INCOME_DR,BP_VLOW_INCOME_NDR,BP_LOW_INCOME_DR,BP_LOW_INCOME_NDR,BP_MOD_INCOME_DR,BP_MOD_INCOME_NDR,BP_ABOVE_MOD_INCOME,BP_ISSUE_DT1,NO_BUILDING_PERMITS,CO_ACUTELY_LOW_INCOME_DR,CO_ACUTELY_LOW_INCOME_NDR,CO_EXTREMELY_LOW_INCOME_DR,CO_EXTREMELY_INCOME_NDR,CO_VLOW_INCOME_DR,CO_VLOW_INCOME_NDR,CO_LOW_INCOME_DR,CO_LOW_INCOME_NDR,CO_MOD_INCOME_DR,CO_MOD_INCOME_NDR,CO_ABOVE_MOD_INCOME,CO_ISSUE_DT1,NO_OTHER_FORMS_OF_READINESS,EXTR_LOW_INCOME_UNITS,APPROVE_SB35,HISTORIC_SITES,INFILL_UNITS,FIN_ASSIST_NAME,DR_TYPE,NO_FA_DR,TERM_AFF_DR,DEM_DES_UNITS,DEM_OR_DES_UNITS,DEM_DES_UNITS_OWN_RENT,DENSITY_BONUS_TOTAL,DENSITY_BONUS_NUMBER_OTHER_INCENTIVES,DENSITY_BONUS_INCENTIVES,DENSITY_BONUS_RECEIVE_REDUCTION,NOTES,LATITUDE,LONGITUDE,STD_ADDRESS,SCORE
Berkeley,Alameda,2025,,054-1802-014-00,1515 DERBY St,,proj64,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,2,2025-05-23,0,0,N,,,,,,,,,,,,,,,37.85906158251609,-122.2795147651044,1515 DERBY ST,
Berkeley,Alameda,2025,,058-2232-022-00,5 W PARNASSUS Ct,,proj72,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,2025-10-08,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,,37.88108918027722,-122.25404589545909,5 W PARNASSUS CT,
Berkeley,Alameda,2025,,063-2988-038-00,1136 KEITH Ave,,proj83,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,2025-11-10,0,0,N,,,,,,,,,,,,,,ABOVE_MOD+1(uncategorized total_units),37.88848998632346,-122.26052122062327,1136 KEITH AVE,
Berkeley,Alameda,2025,,057-2029-015-00,2138 KITTREDGE St,,proj113,,,0,0,0,0,0,5,0,0,0,0,68,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,VLOW:NDR-default(no restriction detail),37.86834064720663,-122.26699773246196,2138 KITTREDGE ST,
Berkeley,Alameda,2025,,055-1884-006-00,2317 CHANNING Way,,proj117,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,22,2025-09-08,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,,37.866685538738,-122.26258050690248,2317 CHANNING WAY,
Berkeley,Alameda,2025,,057-2053-002-00,1974 SHATTUCK Ave,,proj119,,,0,0,0,0,0,58,0,0,0,0,541,2025-06-03,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,VLOW:NDR-default(no restriction detail),37.87262662,-122.26880057,1974 SHATTUCK AVE,
Berkeley,Alameda,2025,,057-2028-003-00,2274 SHATTUCK Ave,,proj120,,,0,0,0,0,0,0,0,0,0,0,299,2025-04-22,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,,37.86782324,-122.26856374,2274 SHATTUCK AVE,
Berkeley,Alameda,2025,,057-2022-017-01,2100 MILVIA St,,proj121,,,0,0,0,0,0,0,0,0,0,0,205,2025-07-01,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,,37.87066883,-122.27090166,2100 MILVIA ST,
Berkeley,Alameda,2025,,055-1881-018-00,2442 HASTE St,,proj124,,,0,0,0,0,0,2,0,0,0,0,32,2025-09-08,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,VLOW:NDR-default(no restriction detail),37.8656896,-122.25910835,2442 HASTE ST,
Berkeley,Alameda,2025,,057-2117-004-01,1614 Sixth St,,proj129,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,3,2025-08-29,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,N,,,,,,,,,,,,,,,37.8733361034196,-122.2997586207306,1614 SIXTH ST,
