hcd_row_id,cpra_permit_number,address_hcd,address_cpra,tracking_id,co_units_hcd,co_units_d5,bp_units_hcd,bp_units_d5,agree_co,agree_bp,units_agree,match_tier,in_c1,cpra_year
215,B2017-04713,1224 Stannage Ave,1224 STANNAGE Ave,B2017-04713,1.0,1.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
216,B2017-03483,1233 Evelyn Ave,1233 EVELYN Ave,B2017-03483,1.0,0.0,1.0,0.0,False,False,False,tier_1_tracking_id,True,2018
218,B2018-01961,1430 Acton St,1430 ACTON St,B2018-01961,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
219,B2017-05470,1584 Ada St,1584 ADA St,B2017-05470,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
220,B2018-01352,1611 Ninth St,1611 NINTH St,B2018-01352,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
221,B2018-03696,1707 Beverly Pl,1707 BEVERLY Pl,B2018-03696,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
222,B2018-00613,1801 Stuart St,1801 STUART St,B2018-00613,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
223,B2018-01059,1923 Parker St,1923 PARKER St,B2018-01059,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
227,B2015-03000,1900 Walnut,1900 WALNUT ST,B2015-03000,0.0,0.0,65.0,65.0,True,True,True,tier_1_tracking_id,True,2018
229,B2018-02288,1711 M L King Jr Way,1711 M L KING JR Way,B2018-02288,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
231,B2017-01850,2597 Telegraph Ave,2597 TELEGRAPH Ave,B2017-01850,0.0,0.0,10.0,10.0,True,True,True,tier_1_tracking_id,True,2018
233,B2015-05829,110 Fairlawn Dr,110 FAIRLAWN DR,B2015-05829,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
235,B2017-04149,1128 Blake St,1128 BLAKE St,B2017-04149,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
236,B2017-01688,1157 Amador Ave,1157 AMADOR Ave,B2017-01688,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
237,B2017-04626,1204 Blake St,1204 BLAKE St,B2017-04626,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
238,B2017-02460,1222 Derby St,1222 DERBY St,B2017-02460,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
239,B2017-04092,1311 Spruce St,1311 SPRUCE St,B2017-04092,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
266,B2017-00128,2634 Piedmont Ave,2634 PIEDMONT Ave,B2017-00128,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
267,B2018-00747,2856 Webster St,2856 WEBSTER St,B2018-00747,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
268,B2016-02666,2954 Russell St,2954 RUSSELL St,B2016-02666,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
270,B2018-01356,1626 Tenth St,1626 TENTH St,B2018-01356,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
273,B2017-01412,1737 Tenth St,1737 TENTH St,B2017-01412,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
274,B2018-01574,2212 Tenth St,2212 TENTH St,B2018-01574,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
295,B2017-00432,1004 Addison St,1004 ADDISON St,B2017-00432,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
296,B2017-03979,1040 Mariposa Ave,1040 MARIPOSA Ave,B2017-03979,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
297,B2017-03194,123 Parkside Dr,123 PARKSIDE Dr,B2017-03194,1.0,0.0,1.0,0.0,False,False,False,tier_1_tracking_id,True,2018
298,B2016-03935,1234 Allston Way,1234 ALLSTON Way,B2016-03935,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
299,B2018-03253,1322 Carleton St,1322 CARLETON St,B2018-03253,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
300,B2018-02060,1330 Spruce St,1330 SPRUCE St,B2018-02060,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
301,B2017-04855,1357 Northside Ave,1357 NORTHSIDE Ave,B2017-04855,1.0,1.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
303,B2016-05671,1449 Fifth St,1449 FIFTH St,B2016-05671,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
304,B2018-00510,1516 Le Roy,1516 LE ROY Ave,B2018-00510,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
305,B2016-02850,1517 Holly St,1517 HOLLY St,B2016-02850,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
306,B2017-01113,1729 Virginia St,1729 VIRGINIA St,B2017-01113,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
308,B2018-02733,2213 Jefferson Ave,2213 JEFFERSON Ave,B2018-02733,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
317,B2017-03353,1120 Parker St,1120 PARKER St,B2017-03353,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
318,B2016-04519,1206 Oregon St,1206 OREGON St,B2016-04519,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
319,B2017-03295,1030 Grayson St,1030 GRAYSON St,B2017-03295,2.0,2.0,2.0,2.0,True,True,True,tier_1_tracking_id,True,2018
320,B2016-03148,2002 Addison St,2002 ADDISON St,B2016-03148,7.0,6.0,6.0,6.0,False,True,False,tier_1_tracking_id,True,2018
321,B2015-02998,2145 University,2145 UNIVERSITY AVE,B2015-02998,0.0,0.0,35.0,0.0,True,False,False,tier_1_tracking_id,True,2018
322,B2015-05182,2414 Dana St,2414 DANA ST,B2015-05182,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
323,B2017-02125,1211 Haskell St,1211 HASKELL St,B2017-02125,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
324,B2017-01805,1319 Blake St,1319 BLAKE St,B2017-01805,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
326,B2018-01751,1406 Mcgee Ave,1406 MCGEE Ave,B2018-01751,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
327,B2018-00964,1412 M L King Jr Way,1412 M L KING JR Way,B2018-00964,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
328,B2016-04204,1641 Eighth St,1641 EIGHTH St,B2016-04204,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
329,B2017-02864,1838 Sixty-Third St,1838 SIXTY-THIRD St,B2017-02864,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
331,B2017-04158,2435 Byron St,2435 BYRON St,B2017-04158,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
332,B2016-02420,2300 Ashby Ave,2300 ASHBY Ave,B2016-02420,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
333,B2018-01921,2322 Acton St,2322 ACTON St,B2018-01921,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
334,B2017-01320,2374 Eunice St,2374 EUNICE St,B2017-01320,1.0,1.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
335,B2016-05926,2712 Prince St,2712 PRINCE St,B2016-05926,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
336,B2017-04165,2751 Prince St,2751 PRINCE St,B2017-04165,1.0,1.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
338,B2016-02154,3040 Tremont St,3040 TREMONT St,B2016-02154,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
339,B2018-00431,53 The Plaza Dr,53 THE PLAZA Dr,B2018-00431,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
340,B2018-03598,725 Neilson St,725 NEILSON St,B2018-03598,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
341,B2018-02250-REV01,847 Page St,847 PAGE St,B2018-02250,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
345,B2018-02503,1446 Fifth St,1446 FIFTH St,B2018-02503,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
348,B2017-01029,2411 Fifth St,2411 FIFTH St,B2017-01029,2.0,2.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
349,B2016-05831,2817 Eighth St,2817 EIGHTH St,B2016-05831,4.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
350,B2016-03894,2001 Fourth Street,2001 FOURTH St,B2016-03894,152.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
353,B2015-03005,2111 University,2111 UNIVERSITY AVE,B2015-03005,0.0,0.0,68.0,68.0,True,True,True,tier_1_tracking_id,True,2018
355,B2018-03533,1407 Cypress St,1407 CYPRESS St,B2018-03533,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
356,B2017-01227,1444 Neilson St,1444 NEILSON St,B2017-01227,1.0,1.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
358,B2018-03167,1724 Francisco St,1724 FRANCISCO St,B2018-03167,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
361,B2018-01649,2231 Oregon St,2231 OREGON St,B2018-01649,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
364,B2017-04116,2440 Valley St,2440 VALLEY St,B2017-04116,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
365,B2017-01399,2706 Shasta Rd,2706 SHASTA Rd,B2017-01399,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
370,B2018-02099,1014 Mariposa Ave,1014 MARIPOSA Ave,B2018-02099,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
372,B2017-05497,1175 Grizzly Peak Blvd,1175 GRIZZLY PEAK Blvd,B2017-05497,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
373,B2017-03316,1218 Evelyn Ave,1218 EVELYN Ave,B2017-03316,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
374,B2017-00340,1350 Carlotta Ave,1350 CARLOTTA Ave,B2017-00340,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
375,B2017-00828,1417 Josephine St,1417 JOSEPHINE St,B2017-00828,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
376,B2017-03281,1612 Virginia St,1612 VIRGINIA St,B2017-03281,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
377,B2017-01124,1835 Monterey Ave,1835 MONTEREY Ave,B2017-01124,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
378,B2018-03583,1843 San Ramon Ave,1843 SAN RAMON Ave,B2018-03583,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
379,B2016-02610,2135 Roosevelt Ave,2135 ROOSEVELT Ave,B2016-02610,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
380,B2017-03507,2217 Eighth St,2217 EIGHTH St,B2017-03507,1.0,1.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
381,B2017-04756,2233 Curtis,2233 CURTIS St,B2017-04756,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
382,B2017-00305,2744 Mathews St,2744 MATHEWS St,B2017-00305,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
383,B2016-05318,2946 Claremont Blvd,2946 CLAREMONT Blvd,B2016-05318,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
384,B2018-03458,1157 Virginia St,1157 VIRGINIA St,B2018-03458,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
386,B2018-01348,1310 Haskell St,1310 HASKELL St,B2018-01348,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
387,B2017-02990,1441 Grizzly Peak Blvd,1441 GRIZZLY PEAK Blvd,B2017-02990,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
388,B2017-02712,2075 Eunice St,2075 EUNICE St,B2017-02712,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
390,B2017-03447,2504 Grant St,2504 GRANT St,B2017-03447,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
391,B2017-02581,2810 Ashby Ave,2810 ASHBY Ave,B2017-02581,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
392,B2017-03153,450 Arlington Ave,450 ARLINGTON Ave,B2017-03153,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
394,B2018-01975,724 Peralta Ave,724 PERALTA Ave,B2018-01975,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
395,B2017-03352,0 Queens Rd,0 QUEENS Rd,B2017-03352,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
397,B2018-03576,1446 Fifth St,1446 FIFTH St,B2018-03576,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
399,B2018-01573,2212 Tenth St,2212 TENTH St,B2018-01573,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
401,B2017-05170,715 Santa Barbara Rd,715 SANTA BARBARA Rd,B2017-05170,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
1882,B2018-02206,105 Parkside Dr,105 PARKSIDE Dr,B2018-02206,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
1883,B2017-03179,1113 Derby St,1113 DERBY St,B2017-03179,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1923,B2018-01749,1127 Blake St,1127 BLAKE St,B2018-01749,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1924,B2018-03397,1215 Parker St,1215 PARKER St,B2018-03397,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1925,B2017-04413,1229 Dwight Way,1229 DWIGHT Way,B2017-04413,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1926,B2018-00429,1234 Addison St,1234 ADDISON St,B2018-00429,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1927,B2018-02318,1234 Burnett St,1234 BURNETT St,B2018-02318,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1928,B2017-05024,1330 Carleton St,1330 CARLETON St,B2017-05024,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
1929,B2016-03120,1527 Parker St,1527 PARKER St,B2016-03120,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
1933,B2017-02390,1891 San Juan Ave,1891 SAN JUAN Ave,B2017-02390,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
1934,B2017-03973,2313 Edwards St,2313 EDWARDS St,B2017-03973,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1935,B2018-00483,2707 Hillegass Ave,2707 HILLEGASS Ave,B2018-00483,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1936,B2017-00955,3030 Hillegass Ave,3030 HILLEGASS Ave,B2017-00955,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
1937,B2017-02842,3087 Wheeler St,3087 WHEELER St,B2017-02842,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1938,B2016-04602,3232 Idaho St,3232 IDAHO St,B2016-04602,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
1939,B2017-01223,825 Peralta Ave,825 PERALTA Ave,B2017-01223,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
1940,B2017-02860,901 Cragmont Ave,901 CRAGMONT Ave,B2017-02860,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2018
1941,B2016-03511,905 Hearst Ave,905 HEARST Ave,B2016-03511,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2018
1943,B2018-01529,2257 Glen Ave,2257 GLEN Ave,B2018-01529,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2018
1944,B2017-02417,2434 Mcgee Ave,2434 MCGEE Ave,B2017-02417,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2018
46,B2017-02787,1222 Sixty-Sixth St,1222 SIXTY-SIXTH St,B2017-02832 / B2017-02787,0.0,1.0,1.0,1.0,False,True,False,tier_2_apn_current,True,2018
190,B2017-03608,1631 Grant St,1631 GRANT St,B2017-05402 / B2017-03608,0.0,0.0,1.0,0.0,True,False,False,tier_2_apn_current,True,2018
357,B2015-02600,1518 Hawthorne Ter,1518 HAWTHORNE TER,B2015-02601 / B2015-02600,1.0,0.0,0.0,0.0,False,True,False,tier_2_apn_current,True,2018
