full_address,street_number,street_name,street_type,city,zipcode,longitude,latitude,address_normalized
,,,,Berkeley,94704,-122.25335645639463,37.8660457172036,
,,,,Berkeley,94706,-122.28960479414576,37.88150406235539,
,,,,Berkeley,94709,-122.26046878141935,37.87796843231905,
,,,,Berkeley,94702,-122.2889385873613,37.87173235825787,
,,,,Berkeley,94704,-122.26971714747643,37.86479520591111,
,,,,Berkeley,94709,-122.26565652793134,37.88110528114114,
,,,,Berkeley,94703,-122.2758756377391,37.87046768285667,
,,,,Berkeley,94702,-122.2934399769787,37.87696131996561,
,,,,Berkeley,94707,-122.28187119427045,37.890492934091476,
,,,,Berkeley,94707,-122.26914922985878,37.89068241591985,
,,,,Berkeley,94709,-122.27196313241808,37.87932197980834,
,,,,Berkeley,94705,-122.24873877357548,37.858018477801025,
,,,,Berkeley,94709,-122.26579713493459,37.876672028820614,
,,,,Berkeley,94705,-122.25430616070302,37.86191278819062,
,,,,Berkeley,94705,-122.24734901425374,37.86316583698048,
,,,,Berkeley,94704,-122.25476508662553,37.86498405672929,
,,,,Berkeley,94702,-122.28376924463456,37.86309254103087,
,,,,Berkeley,94702,-122.28746108150091,37.85591132280834,
,,,,Berkeley,94704,-122.26537085648445,37.86400446865734,
,,,,Berkeley,94706,-122.29602385243476,37.88218886187374,
,,,,Berkeley,94703,-122.27020822679792,37.85466059345424,
,,,,Berkeley,94704,-122.2534201137106,37.867850674891756,
,,,,Berkeley,94704,-122.25809050517906,37.86461955754292,
,,,,Berkeley,94703,-122.27472546449354,37.84618506629043,
,,,,Berkeley,94706,-122.29610994607327,37.88211298345864,
,,,,Berkeley,94703,-122.27556174032765,37.854895024503655,
,,,,Berkeley,94704,-122.27028897815543,37.861461814601924,
,,,,Berkeley,94707,-122.27118982040061,37.88859471151998,
,,,,Berkeley,94709,-122.25940058303676,37.8772984860507,
,,,,Berkeley,94709,-122.26710659834465,37.87792429200041,
,,,,Berkeley,94710,-122.29293708391289,37.84992104078983,
,,,,Berkeley,94704,-122.2675369380782,37.86175450161711,
,,,,Berkeley,94703,-122.27493816578993,37.85170207606065,
,,,,Berkeley,94704,-122.2695267235008,37.87050590924244,
,,,,Berkeley,94702,-122.29355255385012,37.87731535399317,
,,,,Berkeley,94704,-122.25767527331193,37.86874422778568,
,,,,Berkeley,94702,-122.28153080015139,37.862360489568005,
,,,,Berkeley,94704,-122.25839681901287,37.86280612160427,
,,,,Berkeley,94704,-122.26611807064631,37.86988481843138,
,,,,Berkeley,94702,-122.29046995710446,37.86539283883803,
,,,,Berkeley,94703,-122.27357582844054,37.858844869785365,
,,,,Berkeley,94704,-122.26800430367283,37.87295480096846,
,,,,Berkeley,94703,-122.2765178020133,37.869177335338414,
,,,,Berkeley,94704,-122.2673518465021,37.87102522903087,
,,,,Berkeley,94703,-122.27523845102989,37.85123543505664,
,,,,Berkeley,94702,-122.28676636039269,37.87766801144929,
,,,,Berkeley,94704,-122.26005681762325,37.865632048230914,
,,,,Berkeley,94710,-122.29791066667124,37.867656081569756,
,,,,Berkeley,94708,-122.26004152470387,37.888835617962116,
,,,,Berkeley,94709,-122.2736587797722,37.87988446479449,
,,,,Berkeley,94708,-122.25750523300842,37.880906224741004,
,,,,Berkeley,94708,-122.25512381446126,37.88936189943153,
,,,,Berkeley,94707,-122.28579471653009,37.89578303603609,
,,,,Berkeley,94705,-122.25699151973502,37.85318665442988,
,,,,Berkeley,94705,-122.26101727207065,37.86140339351297,
,,,,Berkeley,94707,-122.28063670245739,37.89094178537856,
,,,,Berkeley,94709,-122.26907992663122,37.87493721110534,
,,,,Berkeley,94702,-122.28592219824874,37.8711782864685,
,,,,Berkeley,94707,-122.2728641794791,37.887598032275584,
,,,,Berkeley,94702,-122.28298026599849,37.85409255012511,
,,,,Berkeley,94708,-122.26410677057267,37.89516784297725,
,,,,Berkeley,94702,-122.28618055821605,37.852100679507664,
,,,,Berkeley,94705,-122.26651591651938,37.858182116588345,
,,,,Berkeley,94702,-122.28294333086725,37.85230217004892,
,,,,Berkeley,94707,-122.27956653856096,37.891100151741725,
,,,,Berkeley,94704,-122.25775431248054,37.867696090108204,
,,,,Berkeley,94703,-122.26754887758663,37.85489766302702,
,,,,Berkeley,94703,-122.27318116979009,37.86850615604336,
,,,,Berkeley,94702,-122.29068264312947,37.8789411157961,
,,,,Berkeley,94705,-122.24735211433979,37.864904483471655,
,,,,Berkeley,94709,-122.26982325198622,37.87400257523579,
,,,,Berkeley,94710,-122.2894059565492,37.85615307094893,
,,,,Berkeley,94709,-122.26814147102684,37.88281840034241,
,,,,Berkeley,94703,-122.27146469050454,37.85455121984665,
,,,,Berkeley,94710,-122.31250320018583,37.86572204630441,
,,,,Berkeley,94710,-122.29605939338065,37.85937860189844,
,,,,Berkeley,94703,-122.27462607129725,37.87098196174027,
,,,,Berkeley,94704,-122.25886490954792,37.86853942720334,
,,,,Berkeley,94708,-122.26293752339868,37.88206436533289,
,,,,Berkeley,94703,-122.27225985224469,37.85759603355737,
,,,,Berkeley,94703,-122.27737785625295,37.85471355912388,
,,,,Berkeley,94702,-122.28731090564328,37.870714422318414,
,,,,Berkeley,94703,-122.26969730728506,37.854669178612035,
,,,,Berkeley,94704,-122.25677294615164,37.86417705478578,
,,,,Berkeley,94710,-122.29823500520124,37.86760396058863,
,,,,Berkeley,94702,-122.28631383316996,37.865389811350795,
,,,,Berkeley,94704,-122.27178962461757,37.86391046863361,
,,,,Berkeley,94708,-122.25356879746656,37.88622052735154,
,,,,Berkeley,94705,-122.2532343412115,37.86196866564005,
,,,,Berkeley,94703,-122.28008064170318,37.87495397535264,
,,,,Berkeley,94703,-122.26933297126703,37.84876134793128,
,,,,Berkeley,94703,-122.27266609556905,37.846879943495196,
,,,,Berkeley,94704,-122.26128073357049,37.86619299885304,
,,,,Berkeley,94704,-122.25680999626725,37.86460771979406,
,,,,Berkeley,94707,-122.27243617356868,37.90015087615541,
,,,,Berkeley,94704,-122.26915363519693,37.87244696466182,
,,,,Berkeley,94707,-122.2773885372217,37.89122584031567,
,,,,Berkeley,94704,-122.26926795749496,37.8703613060943,
,,,,Berkeley,94704,-122.2659041162001,37.86297115185632,
,,,,Berkeley,94705,-122.2594094188659,37.860568709576604,
,,,,Berkeley,94702,-122.28415861580125,37.87764634891366,
,,,,Berkeley,94702,-122.29259098100017,37.87154014152183,
,,,,Berkeley,94704,-122.26313028479069,37.86430650971904,
,,,,Berkeley,94702,-122.28646518222735,37.85577733435732,
,,,,Berkeley,94704,-122.2553159784736,37.86857089427349,
,,,,Berkeley,94703,-122.27492731503962,37.86001703756953,
,,,,Berkeley,94702,-122.28063387276424,37.85126262666875,
,,,,Berkeley,94704,-122.25762327612836,37.8686380605703,
,,,,Berkeley,94707,-122.27365939152492,37.89592726035362,
,,,,Berkeley,94704,-122.25295639347941,37.86922107030462,
,,,,Berkeley,94703,-122.27583399992737,37.84669641756073,
,,,,Berkeley,94704,-122.26755179261973,37.868718712664375,
,,,,Berkeley,94704,-122.25756915712404,37.8686211331999,
,,,,Berkeley,94709,-122.26952632734374,37.87806215134835,
,,,,Berkeley,94703,-122.27863347105162,37.85268375055771,
,,,,Berkeley,94709,-122.26294230602925,37.87775688868702,
,,,,Berkeley,94709,-122.26428496668065,37.87588152396637,
,,,,Berkeley,94702,-122.2873430976698,37.867412038020994,
,,,,Berkeley,94708,-122.26267878254568,37.89563576392514,
,,,,Berkeley,94705,-122.25023985482218,37.856084235001894,
,,,,Berkeley,94703,-122.27780390742933,37.87119093865411,
,,,,Berkeley,94702,-122.29066831589901,37.87034740285779,
,,,,Berkeley,94705,-122.25731763782761,37.85927016297488,
,,,,Berkeley,94705,-122.26367219887581,37.85959237849043,
,,,,Berkeley,94707,-122.28624719614216,37.89334115519238,
,,,,Berkeley,94708,-122.26121266103488,37.89000001504528,
,,,,Berkeley,94702,-122.28477110153507,37.85940946364583,
,,,,Berkeley,94709,-122.26952632734374,37.87806215134835,
,,,,Berkeley,94709,-122.27297923480239,37.87581354670465,
,,,,Berkeley,94707,-122.27993701456397,37.899830785938775,
,,,,Berkeley,94708,-122.25983407675527,37.8863150171741,
,,,,Berkeley,94710,-122.29766620723463,37.88064799267195,
,,,,Berkeley,94708,-122.26498341310234,37.87928364596791,
,,,,Berkeley,94708,-122.25313137541531,37.889352649776804,
,,,,Berkeley,94702,-122.28463419738743,37.86973212918571,
,,,,Berkeley,94705,-122.25146257511177,37.86099378288984,
,,,,Berkeley,94710,-122.28930799796238,37.855717385954584,
,,,,Berkeley,94703,-122.27775423239075,37.86427704003504,
,,,,Berkeley,94707,-122.28213461983768,37.890946571388646,
,,,,Berkeley,94703,-122.27020822679792,37.85466059345424,
,,,,Berkeley,94709,-122.26334262316769,37.87669393059958,
,,,,Berkeley,94704,-122.26662866407071,37.86895618236484,
,,,,Berkeley,94703,-122.27419555729053,37.86447721224531,
,,,,Berkeley,94709,-122.27361426106334,37.88022101978101,
,,,,Berkeley,94705,-122.26336563171708,37.85686176354349,
,,,,Berkeley,94705,-122.23772217539101,37.85669971270219,
,,,,Berkeley,94702,-122.28148276902976,37.85030162992784,
,,,,Berkeley,94702,-122.28492216582653,37.86453603017034,
,,,,Berkeley,94709,-122.26754178448917,37.87761257205086,
,,,,Berkeley,94704,-122.2619736203189,37.86531248095933,
,,,,Berkeley,94705,-122.26125191651448,37.8576469629774,
,,,,Berkeley,94709,-122.26967327465626,37.87493792870198,
,,,,Berkeley,94703,-122.27465787525158,37.87753852964749,
,,,,Berkeley,94704,-122.27214485890516,37.87040567006627,
,,,,Berkeley,94704,-122.25455125794349,37.86285708926739,
,,,,Berkeley,94705,-122.25596066611544,37.855109883690766,
,,,,Berkeley,94704,-122.25886490954792,37.86853942720334,
,,,,Berkeley,94702,-122.28265361250999,37.869079469987135,
,,,,Berkeley,94710,-122.29313418057446,37.86918327653866,
,,,,Berkeley,94703,-122.27707934967727,37.863585242306804,
,,,,Berkeley,94705,-122.2512512311698,37.86036989414155,
,,,,Berkeley,94706,-122.29416164844376,37.88200783168129,
,,,,Berkeley,94705,-122.24534523936723,37.85665724626989,
,,,,Berkeley,94704,-122.26239070091886,37.863181094017875,
,,,,Berkeley,94702,-122.28189213849132,37.84715423312344,
,,,,Berkeley,94708,-122.2517345122163,37.88446403223666,
,,,,Berkeley,94704,-122.2566881613585,37.86513163197438,
,,,,Berkeley,94705,-122.24580042829815,37.86035834791192,
,,,,Berkeley,94703,-122.26930148531632,37.85585978930856,
,,,,Berkeley,94704,-122.27345798205168,37.87173287095046,
,,,,Berkeley,94705,-122.26325596089559,37.86110363062689,
,,,,Berkeley,94709,-122.26708550051188,37.88260607725365,
,,,,Berkeley,94704,-122.26762723852721,37.86188414874735,
,,,,Berkeley,94702,-122.28957986230337,37.868711516944764,
,,,,Berkeley,94702,-122.28253129520594,37.87273819833875,
,,,,Berkeley,94702,-122.28613755586338,37.85735024738496,
,,,,Berkeley,94704,-122.26051401967877,37.86275590495382,
,,,,Berkeley,94702,-122.28121409550465,37.84946328638394,
,,,,Berkeley,94709,-122.26754178448917,37.87761257205086,
,,,,Berkeley,94703,-122.27619370692673,37.86211957383229,
,,,,Berkeley,94707,-122.27660343661272,37.887475385357305,
,,,,Berkeley,94703,-122.28059699961676,37.86445241050858,
,,,,Berkeley,94702,-122.28118620640834,37.86143236647537,
,,,,Berkeley,94708,-122.25930434113049,37.88261203722329,
,,,,Berkeley,94702,-122.2820584094639,37.8643169213356,
,,,,Berkeley,94709,-122.26704676425852,37.87737734040461,
,,,,Berkeley,94704,-122.25616756429508,37.86432730032797,
,,,,Berkeley,94704,-122.26611807064631,37.86988481843138,
,,,,Berkeley,94703,-122.266636862096,37.85253063271847,
,,,,Berkeley,94704,-122.25527722066066,37.86231903843832,
,,,,Berkeley,94709,-122.26651557156632,37.88035612235473,
,,,,Berkeley,94705,-122.24505691339864,37.85253753069213,
,,,,Berkeley,94703,-122.27978216387359,37.87677390947653,
,,,,Berkeley,94709,-122.27398005864036,37.87766835038057,
,,,,Berkeley,94703,-122.27712964185847,37.86976858665538,
,,,,Berkeley,94702,-122.29217489573358,37.87970923669833,
,,,,Berkeley,94703,-122.28052150609858,37.86340186717284,
,,,,Berkeley,94704,-122.26709883420565,37.870252576276066,
,,,,Berkeley,94705,-122.25299978300596,37.85336253715917,
,,,,Berkeley,94705,-122.26623095563987,37.855777050648534,
,,,,Berkeley,94707,-122.27452644723391,37.89018161755618,
,,,,Berkeley,94703,-122.26836340700433,37.85794393128742,
,,,,Berkeley,94704,-122.26151568523812,37.86499854463559,
,,,,Berkeley,94709,-122.26487812426282,37.87550563906638,
,,,,Berkeley,94704,-122.25900640318834,37.86431751989182,
,,,,Berkeley,94704,-122.250725344826,37.865026179374695,
,,,,Berkeley,94702,-122.28218872446892,37.8510278180607,
,,,,Berkeley,94708,-122.25496407783403,37.88786438879763,
,,,,Berkeley,94708,-122.25432840748103,37.88283397874672,
,,,,Berkeley,94704,-122.26039264380911,37.86464905829417,
,,,,Berkeley,94709,-122.25955392276083,37.876398465210436,
,,,,Berkeley,94704,-122.26061489419698,37.861896998980804,
,,,,Berkeley,94703,-122.27706004039023,37.85333729688412,
,,,,Berkeley,94707,-122.27930482248773,37.89743095563806,
,,,,Berkeley,94710,-122.29928113197732,37.870384359251595,
,,,,Berkeley,94709,-122.27026295485999,37.876160082099446,
,,,,Berkeley,94709,-122.26885333468562,37.87945535041829,
,,,,Berkeley,94710,-122.29348351921882,37.868548073149725,
,,,,Berkeley,94704,-122.25123189672993,37.86817486972389,
,,,,Berkeley,94704,-122.26645456877199,37.86160631181122,
,,,,Berkeley,94710,-122.29633330857544,37.86854230067577,
,,,,Berkeley,94702,-122.28607145153657,37.85290567301188,
,,,,Berkeley,94708,-122.26844078878122,37.895839442145615,
,,,,Berkeley,94709,-122.26363655103037,37.878530805684754,
,,,,Berkeley,94704,-122.26110029975914,37.86359311155479,
,,,,Berkeley,94704,-122.27127750405718,37.87289886802978,
,,,,Berkeley,94704,-122.25876943300625,37.865309206674084,
,,,,Berkeley,94706,-122.29201253243247,37.88198993177173,
,,,,Berkeley,94704,-122.26741610928259,37.86879050033615,
,,,,Berkeley,94702,-122.28463867099755,37.85840982909336,
,,,,Berkeley,94703,-122.28051052599086,37.86330835927415,
,,,,Berkeley,94705,-122.25169760583115,37.861261885264966,
,,,,Berkeley,94704,-122.25309105004222,37.866934504415156,
,,,,Berkeley,94710,-122.3128050862236,37.86628589533205,
,,,,Berkeley,94704,-122.26866858896089,37.86499612915738,
,,,,Berkeley,94707,-122.27624532412297,37.8895279648147,
,,,,Berkeley,94704,-122.25544109133482,37.86396950969761,
,,,,Berkeley,94703,-122.26936551633145,37.84743917336505,
,,,,Berkeley,94702,-122.2839330928508,37.852332677269196,
,,,,Berkeley,94705,-122.23975191158922,37.855809468627406,
,,,,Berkeley,94704,-122.26606818360531,37.862949958746775,
,,,,Berkeley,94704,-122.26928703142337,37.866180458567534,
,,,,Berkeley,94618,-122.25300944348854,37.851376079456905,
,,,,Berkeley,94702,-122.2817528681812,37.85790810629389,
,,,,Berkeley,94708,-122.26446886798901,37.89444186650313,
,,,,Berkeley,94703,-122.27813633259352,37.85542466361768,
,,,,Berkeley,94709,-122.27013397924304,37.87964921487827,
,,,,Berkeley,94705,-122.25358066780473,37.85884710602685,
,,,,Berkeley,94704,-122.26072731206658,37.862728972185735,
,,,,Berkeley,94709,-122.26509437749785,37.87607530068904,
,,,,Berkeley,94703,-122.27825875230553,37.85402959154919,
,,,,Berkeley,94705,-122.24013506731248,37.854014617042296,
,,,,Berkeley,94704,-122.26942838851988,37.86782491976629,
,,,,Berkeley,94703,-122.27754973001797,37.86373118494839,
,,,,Berkeley,94703,-122.2759228379191,37.86346860344288,
,,,,Berkeley,94705,-122.25636416059503,37.853641266250726,
,,,,Berkeley,94703,-122.27712862047397,37.874352920598696,
,,,,Berkeley,94709,-122.26751189035312,37.87734075197788,
,,,,Berkeley,94703,-122.27153155750102,37.855170780892045,
,,,,Berkeley,94704,-122.2673518465021,37.87102522903087,
,,,,Berkeley,94705,-122.25346692492008,37.857443364241014,
,,,,Berkeley,94709,-122.26380928807639,37.87850812094806,
,,,,Berkeley,94702,-122.28549359765358,37.86831771279464,
,,,,Berkeley,94702,-122.28538184813051,37.862281244678364,
,,,,Berkeley,94705,-122.24728921969346,37.86127776751853,
,,,,Berkeley,94707,-122.27839620262885,37.88599927452931,
,,,,Berkeley,94705,-122.25936281247233,37.85554302243471,
,,,,Berkeley,94703,-122.27813633259352,37.85542466361768,
,,,,Berkeley,94703,-122.27416356469,37.86418952236548,
,,,,Berkeley,94704,-122.25261263786453,37.8669984533082,
,,,,Berkeley,94705,-122.26157287288744,37.85525591120538,
,,,,Berkeley,94707,-122.27678270081758,37.895688086244895,
,,,,Berkeley,94709,-122.26820335596678,37.874218003433064,
,,,,Berkeley,94703,-122.27786182361234,37.87982578462193,
,,,,Berkeley,94703,-122.27295900204726,37.84720497894084,
,,,,Berkeley,94704,-122.26801148211024,37.86240734058582,
,,,,Berkeley,94702,-122.28189139827951,37.84978910560072,
,,,,Berkeley,94703,-122.27813633259352,37.85542466361768,
,,,,Berkeley,94703,-122.27563367831391,37.85764712114109,
,,,,Berkeley,94702,-122.28041884842455,37.858404521091096,
,,,,Berkeley,94704,-122.2576298320333,37.86866085259115,
,,,,Berkeley,94704,-122.25123310945557,37.86907088721692,
,,,,Berkeley,94704,-122.2621904556622,37.86222614475995,
,,,,Berkeley,94703,-122.27760656103612,37.86866982544046,
,,,,Berkeley,94702,-122.29253839272512,37.880842865070626,
,,,,Berkeley,94703,-122.27813633259352,37.85542466361768,
,,,,Berkeley,94704,-122.25378609634056,37.86691393083708,
,,,,Berkeley,94704,-122.26151568523812,37.86499854463559,
,,,,Berkeley,94703,-122.27703842333123,37.85594323714615,
,,,,Berkeley,94709,-122.26725332467161,37.8849592216656,
,,,,Berkeley,94705,-122.2562211964125,37.860368991294536,
,,,,Berkeley,94704,-122.26617634795205,37.87025994416442,
,,,,Berkeley,94703,-122.27504630498383,37.851181783816685,
,,,,Berkeley,94710,-122.29737953057293,37.8649220825839,
,,,,Berkeley,94703,-122.28229690678198,37.88065926274486,
,,,,Berkeley,94709,-122.2725249765261,37.880619653341164,
,,,,Berkeley,94705,-122.23493911918192,37.857376496267484,
,,,,Berkeley,94704,-122.26698132827826,37.86559923246851,
,,,,Berkeley,94704,-122.25309105004222,37.866934504415156,
,,,,Berkeley,94704,-122.26413390867738,37.86411224744979,
,,,,Berkeley,94704,-122.26602634996084,37.867061744751275,
,,,,Berkeley,94702,-122.29055717004383,37.86778476662988,
,,,,Berkeley,94703,-122.27040569176877,37.85528124302957,
,,,,Berkeley,94703,-122.27340699906603,37.87272440120796,
,,,,Berkeley,94702,-122.29078437553876,37.8676181465877,
,,,,Berkeley,94705,-122.26271632134478,37.85289759550733,
,,,,Berkeley,94707,-122.28094677843563,37.891063928143296,
